name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Charlottesville city, Virginia",9010.0,605.0,33.0,05000US51540,51,540,S,Renter,All,All,All
"Charlottesville city, Virginia",5325.0,574.0,34.0,05000US51540,51,540,S,Renter,Yes,All,All
"Charlottesville city, Virginia",1025.0,299.0,35.0,05000US51540,51,540,S,Renter,Yes,"Family, 1 parent",All
"Charlottesville city, Virginia",935.0,294.0,36.0,05000US51540,51,540,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Charlottesville city, Virginia",90.0,93.0,37.0,05000US51540,51,540,D,Renter,Yes,"Family, 1 parent",5 or more
"Charlottesville city, Virginia",250.0,133.0,38.0,05000US51540,51,540,S,Renter,Yes,"Family, 2 parents",All
"Charlottesville city, Virginia",155.0,97.0,39.0,05000US51540,51,540,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Charlottesville city, Virginia",95.0,94.0,40.0,05000US51540,51,540,D,Renter,Yes,"Family, 2 parents",5 or more
"Charlottesville city, Virginia",4050.0,490.0,41.0,05000US51540,51,540,S,Renter,Yes,Non-family,All
"Charlottesville city, Virginia",3840.0,503.0,42.0,05000US51540,51,540,D,Renter,Yes,Non-family,4 or fewer
"Charlottesville city, Virginia",210.0,123.0,43.0,05000US51540,51,540,D,Renter,Yes,Non-family,5 or more
"Charlottesville city, Virginia",3380.0,506.0,44.0,05000US51540,51,540,S,Renter,No,All,All
"Charlottesville city, Virginia",545.0,260.0,45.0,05000US51540,51,540,S,Renter,No,"Family, 1 parent",All
"Charlottesville city, Virginia",545.0,260.0,46.0,05000US51540,51,540,D,Renter,No,"Family, 1 parent",4 or fewer
"Charlottesville city, Virginia",0.0,161.0,47.0,05000US51540,51,540,D,Renter,No,"Family, 1 parent",5 or more
"Charlottesville city, Virginia",630.0,212.0,48.0,05000US51540,51,540,S,Renter,No,"Family, 2 parents",All
"Charlottesville city, Virginia",585.0,200.0,49.0,05000US51540,51,540,D,Renter,No,"Family, 2 parents",4 or fewer
"Charlottesville city, Virginia",40.0,59.0,50.0,05000US51540,51,540,D,Renter,No,"Family, 2 parents",5 or more
"Charlottesville city, Virginia",2205.0,321.0,51.0,05000US51540,51,540,S,Renter,No,Non-family,All
"Charlottesville city, Virginia",2200.0,322.0,52.0,05000US51540,51,540,D,Renter,No,Non-family,4 or fewer
"Charlottesville city, Virginia",4.0,11.0,53.0,05000US51540,51,540,D,Renter,No,Non-family,5 or more
"Charlottesville city, Virginia",305.0,130.0,54.0,05000US51540,51,540,S,Renter,N/A,All,All
"Charlottesville city, Virginia",40.0,55.0,55.0,05000US51540,51,540,S,Renter,N/A,"Family, 1 parent",All
"Charlottesville city, Virginia",40.0,55.0,56.0,05000US51540,51,540,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Charlottesville city, Virginia",0.0,161.0,57.0,05000US51540,51,540,D,Renter,N/A,"Family, 1 parent",5 or more
"Charlottesville city, Virginia",15.0,24.0,58.0,05000US51540,51,540,S,Renter,N/A,"Family, 2 parents",All
"Charlottesville city, Virginia",15.0,24.0,59.0,05000US51540,51,540,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Charlottesville city, Virginia",0.0,161.0,60.0,05000US51540,51,540,D,Renter,N/A,"Family, 2 parents",5 or more
"Charlottesville city, Virginia",250.0,114.0,61.0,05000US51540,51,540,S,Renter,N/A,Non-family,All
"Charlottesville city, Virginia",250.0,114.0,62.0,05000US51540,51,540,D,Renter,N/A,Non-family,4 or fewer
"Charlottesville city, Virginia",0.0,161.0,63.0,05000US51540,51,540,D,Renter,N/A,Non-family,5 or more
