name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Hampton city, Virginia",1385.0,437.0,54.0,05000US51650,51,650,S,Renter,N/A,All,All
"Hampton city, Virginia",240.0,131.0,55.0,05000US51650,51,650,S,Renter,N/A,"Family, 1 parent",All
"Hampton city, Virginia",240.0,131.0,56.0,05000US51650,51,650,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Hampton city, Virginia",0.0,161.0,57.0,05000US51650,51,650,D,Renter,N/A,"Family, 1 parent",5 or more
"Hampton city, Virginia",335.0,152.0,58.0,05000US51650,51,650,S,Renter,N/A,"Family, 2 parents",All
"Hampton city, Virginia",275.0,151.0,59.0,05000US51650,51,650,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Hampton city, Virginia",55.0,52.0,60.0,05000US51650,51,650,D,Renter,N/A,"Family, 2 parents",5 or more
"Hampton city, Virginia",810.0,376.0,61.0,05000US51650,51,650,S,Renter,N/A,Non-family,All
"Hampton city, Virginia",810.0,376.0,62.0,05000US51650,51,650,D,Renter,N/A,Non-family,4 or fewer
"Hampton city, Virginia",0.0,161.0,63.0,05000US51650,51,650,D,Renter,N/A,Non-family,5 or more
