name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Chesapeake city, Virginia",1290.0,308.0,39.0,05000US51550,51,550,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Chesapeake city, Virginia",460.0,177.0,40.0,05000US51550,51,550,D,Renter,Yes,"Family, 2 parents",5 or more
"Chesapeake city, Virginia",3425.0,614.0,41.0,05000US51550,51,550,S,Renter,Yes,Non-family,All
"Chesapeake city, Virginia",3425.0,614.0,42.0,05000US51550,51,550,D,Renter,Yes,Non-family,4 or fewer
"Chesapeake city, Virginia",0.0,161.0,43.0,05000US51550,51,550,D,Renter,Yes,Non-family,5 or more
"Chesapeake city, Virginia",9760.0,873.0,44.0,05000US51550,51,550,S,Renter,No,All,All
"Chesapeake city, Virginia",3685.0,520.0,45.0,05000US51550,51,550,S,Renter,No,"Family, 1 parent",All
"Chesapeake city, Virginia",3495.0,517.0,46.0,05000US51550,51,550,D,Renter,No,"Family, 1 parent",4 or fewer
"Chesapeake city, Virginia",185.0,163.0,47.0,05000US51550,51,550,D,Renter,No,"Family, 1 parent",5 or more
"Chesapeake city, Virginia",2630.0,522.0,48.0,05000US51550,51,550,S,Renter,No,"Family, 2 parents",All
"Chesapeake city, Virginia",2395.0,504.0,49.0,05000US51550,51,550,D,Renter,No,"Family, 2 parents",4 or fewer
"Chesapeake city, Virginia",235.0,171.0,50.0,05000US51550,51,550,D,Renter,No,"Family, 2 parents",5 or more
"Chesapeake city, Virginia",3445.0,601.0,51.0,05000US51550,51,550,S,Renter,No,Non-family,All
"Chesapeake city, Virginia",3380.0,589.0,52.0,05000US51550,51,550,D,Renter,No,Non-family,4 or fewer
"Chesapeake city, Virginia",65.0,109.0,53.0,05000US51550,51,550,D,Renter,No,Non-family,5 or more
"Chesapeake city, Virginia",965.0,285.0,54.0,05000US51550,51,550,S,Renter,N/A,All,All
"Chesapeake city, Virginia",320.0,199.0,55.0,05000US51550,51,550,S,Renter,N/A,"Family, 1 parent",All
"Chesapeake city, Virginia",235.0,170.0,56.0,05000US51550,51,550,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Chesapeake city, Virginia",80.0,101.0,57.0,05000US51550,51,550,D,Renter,N/A,"Family, 1 parent",5 or more
"Chesapeake city, Virginia",235.0,108.0,58.0,05000US51550,51,550,S,Renter,N/A,"Family, 2 parents",All
"Chesapeake city, Virginia",185.0,92.0,59.0,05000US51550,51,550,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Chesapeake city, Virginia",50.0,49.0,60.0,05000US51550,51,550,D,Renter,N/A,"Family, 2 parents",5 or more
"Chesapeake city, Virginia",410.0,171.0,61.0,05000US51550,51,550,S,Renter,N/A,Non-family,All
"Chesapeake city, Virginia",410.0,171.0,62.0,05000US51550,51,550,D,Renter,N/A,Non-family,4 or fewer
"Chesapeake city, Virginia",0.0,161.0,63.0,05000US51550,51,550,D,Renter,N/A,Non-family,5 or more
