"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Household_Type","Cost_Burden"
"Gloucester County, Virginia","905.0","258.0","18.0","05000US51073","51","073","S","Owner","Non-family, elderly","All"
"Gloucester County, Virginia","680.0","248.0","19.0","05000US51073","51","073","D","Owner","Non-family, elderly","No cost burden"
"Gloucester County, Virginia","145.0","87.0","20.0","05000US51073","51","073","D","Owner","Non-family, elderly","Moderate cost burden"
"Gloucester County, Virginia","65.0","71.0","21.0","05000US51073","51","073","D","Owner","Non-family, elderly","Severe cost burden"
"Gloucester County, Virginia","15.0","31.0","22.0","05000US51073","51","073","D","Owner","Non-family, elderly","N/A"
"Gloucester County, Virginia","1490.0","438.0","23.0","05000US51073","51","073","S","Owner","Non-family, non-elderly","All"
"Gloucester County, Virginia","1025.0","394.0","24.0","05000US51073","51","073","D","Owner","Non-family, non-elderly","No cost burden"
"Gloucester County, Virginia","360.0","174.0","25.0","05000US51073","51","073","D","Owner","Non-family, non-elderly","Moderate cost burden"
"Gloucester County, Virginia","105.0","84.0","26.0","05000US51073","51","073","D","Owner","Non-family, non-elderly","Severe cost burden"
"Gloucester County, Virginia","0.0","161.0","27.0","05000US51073","51","073","D","Owner","Non-family, non-elderly","N/A"
"Gloucester County, Virginia","2885.0","463.0","28.0","05000US51073","51","073","S","Renter","All","All"
"Gloucester County, Virginia","40.0","63.0","29.0","05000US51073","51","073","S","Renter","Small family, elderly","All"
"Gloucester County, Virginia","25.0","58.0","30.0","05000US51073","51","073","D","Renter","Small family, elderly","No cost burden"
"Gloucester County, Virginia","15.0","27.0","31.0","05000US51073","51","073","D","Renter","Small family, elderly","Moderate cost burden"
"Gloucester County, Virginia","0.0","161.0","32.0","05000US51073","51","073","D","Renter","Small family, elderly","Severe cost burden"
"Gloucester County, Virginia","0.0","161.0","33.0","05000US51073","51","073","D","Renter","Small family, elderly","N/A"
"Gloucester County, Virginia","1605.0","474.0","34.0","05000US51073","51","073","S","Renter","Small family, non-elderly","All"
"Gloucester County, Virginia","790.0","305.0","35.0","05000US51073","51","073","D","Renter","Small family, non-elderly","No cost burden"
"Gloucester County, Virginia","450.0","251.0","36.0","05000US51073","51","073","D","Renter","Small family, non-elderly","Moderate cost burden"
"Gloucester County, Virginia","270.0","199.0","37.0","05000US51073","51","073","D","Renter","Small family, non-elderly","Severe cost burden"
"Gloucester County, Virginia","95.0","91.0","38.0","05000US51073","51","073","D","Renter","Small family, non-elderly","N/A"
"Gloucester County, Virginia","195.0","165.0","39.0","05000US51073","51","073","S","Renter","Large family","All"
"Gloucester County, Virginia","130.0","126.0","40.0","05000US51073","51","073","D","Renter","Large family","No cost burden"
"Gloucester County, Virginia","0.0","161.0","41.0","05000US51073","51","073","D","Renter","Large family","Moderate cost burden"
"Gloucester County, Virginia","70.0","104.0","42.0","05000US51073","51","073","D","Renter","Large family","Severe cost burden"
"Gloucester County, Virginia","0.0","161.0","43.0","05000US51073","51","073","D","Renter","Large family","N/A"
"Gloucester County, Virginia","310.0","167.0","44.0","05000US51073","51","073","S","Renter","Non-family, elderly","All"
"Gloucester County, Virginia","70.0","74.0","45.0","05000US51073","51","073","D","Renter","Non-family, elderly","No cost burden"
"Gloucester County, Virginia","20.0","32.0","46.0","05000US51073","51","073","D","Renter","Non-family, elderly","Moderate cost burden"
"Gloucester County, Virginia","15.0","29.0","47.0","05000US51073","51","073","D","Renter","Non-family, elderly","Severe cost burden"
"Gloucester County, Virginia","205.0","154.0","48.0","05000US51073","51","073","D","Renter","Non-family, elderly","N/A"
"Gloucester County, Virginia","735.0","303.0","49.0","05000US51073","51","073","S","Renter","Non-family, non-elderly","All"
"Gloucester County, Virginia","430.0","252.0","50.0","05000US51073","51","073","D","Renter","Non-family, non-elderly","No cost burden"
"Gloucester County, Virginia","140.0","118.0","51.0","05000US51073","51","073","D","Renter","Non-family, non-elderly","Moderate cost burden"
"Gloucester County, Virginia","35.0","63.0","52.0","05000US51073","51","073","D","Renter","Non-family, non-elderly","Severe cost burden"
"Gloucester County, Virginia","130.0","144.0","53.0","05000US51073","51","073","D","Renter","Non-family, non-elderly","N/A"
"Goochland County, Virginia","7025.0","300.0","1.0","05000US51075","51","075","T","All","All","All"
"Goochland County, Virginia","5900.0","399.0","2.0","05000US51075","51","075","S","Owner","All","All"
"Goochland County, Virginia","1390.0","213.0","3.0","05000US51075","51","075","S","Owner","Small family, elderly","All"
"Goochland County, Virginia","1160.0","209.0","4.0","05000US51075","51","075","D","Owner","Small family, elderly","No cost burden"
"Goochland County, Virginia","155.0","106.0","5.0","05000US51075","51","075","D","Owner","Small family, elderly","Moderate cost burden"
"Goochland County, Virginia","70.0","69.0","6.0","05000US51075","51","075","D","Owner","Small family, elderly","Severe cost burden"
"Goochland County, Virginia","0.0","161.0","7.0","05000US51075","51","075","D","Owner","Small family, elderly","N/A"
"Goochland County, Virginia","3330.0","422.0","8.0","05000US51075","51","075","S","Owner","Small family, non-elderly","All"
"Goochland County, Virginia","2965.0","397.0","9.0","05000US51075","51","075","D","Owner","Small family, non-elderly","No cost burden"
"Goochland County, Virginia","265.0","125.0","10.0","05000US51075","51","075","D","Owner","Small family, non-elderly","Moderate cost burden"
"Goochland County, Virginia","95.0","65.0","11.0","05000US51075","51","075","D","Owner","Small family, non-elderly","Severe cost burden"
"Goochland County, Virginia","4.0","9.0","12.0","05000US51075","51","075","D","Owner","Small family, non-elderly","N/A"
"Goochland County, Virginia","445.0","272.0","13.0","05000US51075","51","075","S","Owner","Large family","All"
"Goochland County, Virginia","315.0","295.0","14.0","05000US51075","51","075","D","Owner","Large family","No cost burden"
"Goochland County, Virginia","105.0","96.0","15.0","05000US51075","51","075","D","Owner","Large family","Moderate cost burden"
"Goochland County, Virginia","25.0","31.0","16.0","05000US51075","51","075","D","Owner","Large family","Severe cost burden"
"Goochland County, Virginia","0.0","161.0","17.0","05000US51075","51","075","D","Owner","Large family","N/A"
"Goochland County, Virginia","415.0","278.0","18.0","05000US51075","51","075","S","Owner","Non-family, elderly","All"
"Goochland County, Virginia","180.0","136.0","19.0","05000US51075","51","075","D","Owner","Non-family, elderly","No cost burden"
"Goochland County, Virginia","180.0","134.0","20.0","05000US51075","51","075","D","Owner","Non-family, elderly","Moderate cost burden"
"Goochland County, Virginia","60.0","65.0","21.0","05000US51075","51","075","D","Owner","Non-family, elderly","Severe cost burden"
"Goochland County, Virginia","0.0","161.0","22.0","05000US51075","51","075","D","Owner","Non-family, elderly","N/A"
"Goochland County, Virginia","325.0","182.0","23.0","05000US51075","51","075","S","Owner","Non-family, non-elderly","All"
"Goochland County, Virginia","270.0","153.0","24.0","05000US51075","51","075","D","Owner","Non-family, non-elderly","No cost burden"
"Goochland County, Virginia","25.0","26.0","25.0","05000US51075","51","075","D","Owner","Non-family, non-elderly","Moderate cost burden"
"Goochland County, Virginia","25.0","33.0","26.0","05000US51075","51","075","D","Owner","Non-family, non-elderly","Severe cost burden"
"Goochland County, Virginia","4.0","13.0","27.0","05000US51075","51","075","D","Owner","Non-family, non-elderly","N/A"
"Goochland County, Virginia","1125.0","284.0","28.0","05000US51075","51","075","S","Renter","All","All"
"Goochland County, Virginia","55.0","64.0","29.0","05000US51075","51","075","S","Renter","Small family, elderly","All"
"Goochland County, Virginia","0.0","161.0","30.0","05000US51075","51","075","D","Renter","Small family, elderly","No cost burden"
"Goochland County, Virginia","40.0","60.0","31.0","05000US51075","51","075","D","Renter","Small family, elderly","Moderate cost burden"
"Goochland County, Virginia","0.0","161.0","32.0","05000US51075","51","075","D","Renter","Small family, elderly","Severe cost burden"
"Goochland County, Virginia","15.0","24.0","33.0","05000US51075","51","075","D","Renter","Small family, elderly","N/A"
"Goochland County, Virginia","930.0","298.0","34.0","05000US51075","51","075","S","Renter","Small family, non-elderly","All"
"Goochland County, Virginia","240.0","203.0","35.0","05000US51075","51","075","D","Renter","Small family, non-elderly","No cost burden"
"Goochland County, Virginia","35.0","56.0","36.0","05000US51075","51","075","D","Renter","Small family, non-elderly","Moderate cost burden"
"Goochland County, Virginia","10.0","16.0","37.0","05000US51075","51","075","D","Renter","Small family, non-elderly","Severe cost burden"
"Goochland County, Virginia","645.0","219.0","38.0","05000US51075","51","075","D","Renter","Small family, non-elderly","N/A"
"Goochland County, Virginia","45.0","47.0","39.0","05000US51075","51","075","S","Renter","Large family","All"
"Goochland County, Virginia","15.0","27.0","40.0","05000US51075","51","075","D","Renter","Large family","No cost burden"
"Goochland County, Virginia","15.0","23.0","41.0","05000US51075","51","075","D","Renter","Large family","Moderate cost burden"
"Goochland County, Virginia","4.0","9.0","42.0","05000US51075","51","075","D","Renter","Large family","Severe cost burden"
"Goochland County, Virginia","10.0","20.0","43.0","05000US51075","51","075","D","Renter","Large family","N/A"
"Goochland County, Virginia","15.0","31.0","44.0","05000US51075","51","075","S","Renter","Non-family, elderly","All"
"Goochland County, Virginia","0.0","161.0","45.0","05000US51075","51","075","D","Renter","Non-family, elderly","No cost burden"
"Goochland County, Virginia","0.0","161.0","46.0","05000US51075","51","075","D","Renter","Non-family, elderly","Moderate cost burden"
"Goochland County, Virginia","0.0","161.0","47.0","05000US51075","51","075","D","Renter","Non-family, elderly","Severe cost burden"
"Goochland County, Virginia","15.0","31.0","48.0","05000US51075","51","075","D","Renter","Non-family, elderly","N/A"
"Goochland County, Virginia","80.0","60.0","49.0","05000US51075","51","075","S","Renter","Non-family, non-elderly","All"
"Goochland County, Virginia","65.0","55.0","50.0","05000US51075","51","075","D","Renter","Non-family, non-elderly","No cost burden"
"Goochland County, Virginia","0.0","161.0","51.0","05000US51075","51","075","D","Renter","Non-family, non-elderly","Moderate cost burden"
"Goochland County, Virginia","0.0","161.0","52.0","05000US51075","51","075","D","Renter","Non-family, non-elderly","Severe cost burden"
"Goochland County, Virginia","20.0","25.0","53.0","05000US51075","51","075","D","Renter","Non-family, non-elderly","N/A"
"Halifax County, Virginia","14465.0","534.0","1.0","05000US51083","51","083","T","All","All","All"
"Halifax County, Virginia","11060.0","580.0","2.0","05000US51083","51","083","S","Owner","All","All"
"Halifax County, Virginia","1870.0","261.0","3.0","05000US51083","51","083","S","Owner","Small family, elderly","All"
"Halifax County, Virginia","1495.0","256.0","4.0","05000US51083","51","083","D","Owner","Small family, elderly","No cost burden"
"Halifax County, Virginia","165.0","93.0","5.0","05000US51083","51","083","D","Owner","Small family, elderly","Moderate cost burden"
"Halifax County, Virginia","195.0","148.0","6.0","05000US51083","51","083","D","Owner","Small family, elderly","Severe cost burden"
"Halifax County, Virginia","15.0","26.0","7.0","05000US51083","51","083","D","Owner","Small family, elderly","N/A"
"Halifax County, Virginia","5165.0","495.0","8.0","05000US51083","51","083","S","Owner","Small family, non-elderly","All"
"Halifax County, Virginia","4035.0","509.0","9.0","05000US51083","51","083","D","Owner","Small family, non-elderly","No cost burden"
"Halifax County, Virginia","715.0","245.0","10.0","05000US51083","51","083","D","Owner","Small family, non-elderly","Moderate cost burden"
"Halifax County, Virginia","385.0","202.0","11.0","05000US51083","51","083","D","Owner","Small family, non-elderly","Severe cost burden"
"Halifax County, Virginia","25.0","42.0","12.0","05000US51083","51","083","D","Owner","Small family, non-elderly","N/A"
"Halifax County, Virginia","560.0","195.0","13.0","05000US51083","51","083","S","Owner","Large family","All"
"Halifax County, Virginia","445.0","176.0","14.0","05000US51083","51","083","D","Owner","Large family","No cost burden"
"Halifax County, Virginia","105.0","100.0","15.0","05000US51083","51","083","D","Owner","Large family","Moderate cost burden"
"Halifax County, Virginia","15.0","27.0","16.0","05000US51083","51","083","D","Owner","Large family","Severe cost burden"
"Halifax County, Virginia","0.0","161.0","17.0","05000US51083","51","083","D","Owner","Large family","N/A"
"Halifax County, Virginia","2205.0","319.0","18.0","05000US51083","51","083","S","Owner","Non-family, elderly","All"
"Halifax County, Virginia","1470.0","291.0","19.0","05000US51083","51","083","D","Owner","Non-family, elderly","No cost burden"
"Halifax County, Virginia","495.0","187.0","20.0","05000US51083","51","083","D","Owner","Non-family, elderly","Moderate cost burden"
"Halifax County, Virginia","175.0","97.0","21.0","05000US51083","51","083","D","Owner","Non-family, elderly","Severe cost burden"
"Halifax County, Virginia","65.0","65.0","22.0","05000US51083","51","083","D","Owner","Non-family, elderly","N/A"
"Halifax County, Virginia","1265.0","348.0","23.0","05000US51083","51","083","S","Owner","Non-family, non-elderly","All"
"Halifax County, Virginia","905.0","309.0","24.0","05000US51083","51","083","D","Owner","Non-family, non-elderly","No cost burden"
"Halifax County, Virginia","180.0","128.0","25.0","05000US51083","51","083","D","Owner","Non-family, non-elderly","Moderate cost burden"
"Halifax County, Virginia","175.0","135.0","26.0","05000US51083","51","083","D","Owner","Non-family, non-elderly","Severe cost burden"
"Halifax County, Virginia","0.0","161.0","27.0","05000US51083","51","083","D","Owner","Non-family, non-elderly","N/A"
"Halifax County, Virginia","3405.0","476.0","28.0","05000US51083","51","083","S","Renter","All","All"
"Halifax County, Virginia","280.0","163.0","29.0","05000US51083","51","083","S","Renter","Small family, elderly","All"
"Halifax County, Virginia","85.0","73.0","30.0","05000US51083","51","083","D","Renter","Small family, elderly","No cost burden"
"Halifax County, Virginia","50.0","65.0","31.0","05000US51083","51","083","D","Renter","Small family, elderly","Moderate cost burden"
"Halifax County, Virginia","0.0","161.0","32.0","05000US51083","51","083","D","Renter","Small family, elderly","Severe cost burden"
"Halifax County, Virginia","140.0","125.0","33.0","05000US51083","51","083","D","Renter","Small family, elderly","N/A"
"Halifax County, Virginia","1680.0","387.0","34.0","05000US51083","51","083","S","Renter","Small family, non-elderly","All"
"Halifax County, Virginia","980.0","287.0","35.0","05000US51083","51","083","D","Renter","Small family, non-elderly","No cost burden"
"Halifax County, Virginia","260.0","177.0","36.0","05000US51083","51","083","D","Renter","Small family, non-elderly","Moderate cost burden"
"Halifax County, Virginia","185.0","142.0","37.0","05000US51083","51","083","D","Renter","Small family, non-elderly","Severe cost burden"
"Halifax County, Virginia","255.0","150.0","38.0","05000US51083","51","083","D","Renter","Small family, non-elderly","N/A"
"Halifax County, Virginia","165.0","119.0","39.0","05000US51083","51","083","S","Renter","Large family","All"
"Halifax County, Virginia","115.0","106.0","40.0","05000US51083","51","083","D","Renter","Large family","No cost burden"
"Halifax County, Virginia","35.0","45.0","41.0","05000US51083","51","083","D","Renter","Large family","Moderate cost burden"
"Halifax County, Virginia","15.0","26.0","42.0","05000US51083","51","083","D","Renter","Large family","Severe cost burden"
"Halifax County, Virginia","0.0","161.0","43.0","05000US51083","51","083","D","Renter","Large family","N/A"
"Halifax County, Virginia","395.0","168.0","44.0","05000US51083","51","083","S","Renter","Non-family, elderly","All"
"Halifax County, Virginia","40.0","50.0","45.0","05000US51083","51","083","D","Renter","Non-family, elderly","No cost burden"
"Halifax County, Virginia","80.0","71.0","46.0","05000US51083","51","083","D","Renter","Non-family, elderly","Moderate cost burden"
"Halifax County, Virginia","45.0","54.0","47.0","05000US51083","51","083","D","Renter","Non-family, elderly","Severe cost burden"
"Halifax County, Virginia","230.0","159.0","48.0","05000US51083","51","083","D","Renter","Non-family, elderly","N/A"
"Halifax County, Virginia","890.0","303.0","49.0","05000US51083","51","083","S","Renter","Non-family, non-elderly","All"
"Halifax County, Virginia","435.0","240.0","50.0","05000US51083","51","083","D","Renter","Non-family, non-elderly","No cost burden"
"Halifax County, Virginia","250.0","181.0","51.0","05000US51083","51","083","D","Renter","Non-family, non-elderly","Moderate cost burden"
"Halifax County, Virginia","180.0","155.0","52.0","05000US51083","51","083","D","Renter","Non-family, non-elderly","Severe cost burden"
"Halifax County, Virginia","25.0","26.0","53.0","05000US51083","51","083","D","Renter","Non-family, non-elderly","N/A"
"Hanover County, Virginia","35485.0","484.0","1.0","05000US51085","51","085","T","All","All","All"
"Hanover County, Virginia","29775.0","594.0","2.0","05000US51085","51","085","S","Owner","All","All"
"Hanover County, Virginia","4545.0","356.0","3.0","05000US51085","51","085","S","Owner","Small family, elderly","All"
"Hanover County, Virginia","3725.0","350.0","4.0","05000US51085","51","085","D","Owner","Small family, elderly","No cost burden"
"Hanover County, Virginia","680.0","203.0","5.0","05000US51085","51","085","D","Owner","Small family, elderly","Moderate cost burden"
"Hanover County, Virginia","125.0","79.0","6.0","05000US51085","51","085","D","Owner","Small family, elderly","Severe cost burden"
"Hanover County, Virginia","15.0","25.0","7.0","05000US51085","51","085","D","Owner","Small family, elderly","N/A"
"Hanover County, Virginia","17605.0","662.0","8.0","05000US51085","51","085","S","Owner","Small family, non-elderly","All"
"Hanover County, Virginia","14560.0","726.0","9.0","05000US51085","51","085","D","Owner","Small family, non-elderly","No cost burden"
"Hanover County, Virginia","2260.0","404.0","10.0","05000US51085","51","085","D","Owner","Small family, non-elderly","Moderate cost burden"
"Hanover County, Virginia","790.0","250.0","11.0","05000US51085","51","085","D","Owner","Small family, non-elderly","Severe cost burden"
"Hanover County, Virginia","0.0","161.0","12.0","05000US51085","51","085","D","Owner","Small family, non-elderly","N/A"
"Hanover County, Virginia","2070.0","374.0","13.0","05000US51085","51","085","S","Owner","Large family","All"
"Hanover County, Virginia","1620.0","355.0","14.0","05000US51085","51","085","D","Owner","Large family","No cost burden"
"Hanover County, Virginia","335.0","119.0","15.0","05000US51085","51","085","D","Owner","Large family","Moderate cost burden"
"Hanover County, Virginia","95.0","70.0","16.0","05000US51085","51","085","D","Owner","Large family","Severe cost burden"
"Hanover County, Virginia","25.0","42.0","17.0","05000US51085","51","085","D","Owner","Large family","N/A"
"Hanover County, Virginia","2400.0","375.0","18.0","05000US51085","51","085","S","Owner","Non-family, elderly","All"
"Hanover County, Virginia","1635.0","308.0","19.0","05000US51085","51","085","D","Owner","Non-family, elderly","No cost burden"
"Hanover County, Virginia","425.0","170.0","20.0","05000US51085","51","085","D","Owner","Non-family, elderly","Moderate cost burden"
"Hanover County, Virginia","325.0","135.0","21.0","05000US51085","51","085","D","Owner","Non-family, elderly","Severe cost burden"
"Hanover County, Virginia","15.0","32.0","22.0","05000US51085","51","085","D","Owner","Non-family, elderly","N/A"
"Hanover County, Virginia","3150.0","473.0","23.0","05000US51085","51","085","S","Owner","Non-family, non-elderly","All"
"Hanover County, Virginia","2145.0","401.0","24.0","05000US51085","51","085","D","Owner","Non-family, non-elderly","No cost burden"
"Hanover County, Virginia","640.0","211.0","25.0","05000US51085","51","085","D","Owner","Non-family, non-elderly","Moderate cost burden"
"Hanover County, Virginia","335.0","194.0","26.0","05000US51085","51","085","D","Owner","Non-family, non-elderly","Severe cost burden"
"Hanover County, Virginia","35.0","55.0","27.0","05000US51085","51","085","D","Owner","Non-family, non-elderly","N/A"
"Hanover County, Virginia","5705.0","551.0","28.0","05000US51085","51","085","S","Renter","All","All"
"Hanover County, Virginia","230.0","129.0","29.0","05000US51085","51","085","S","Renter","Small family, elderly","All"
"Hanover County, Virginia","105.0","81.0","30.0","05000US51085","51","085","D","Renter","Small family, elderly","No cost burden"
"Hanover County, Virginia","65.0","68.0","31.0","05000US51085","51","085","D","Renter","Small family, elderly","Moderate cost burden"
"Hanover County, Virginia","0.0","161.0","32.0","05000US51085","51","085","D","Renter","Small family, elderly","Severe cost burden"
"Hanover County, Virginia","60.0","58.0","33.0","05000US51085","51","085","D","Renter","Small family, elderly","N/A"
"Hanover County, Virginia","3090.0","519.0","34.0","05000US51085","51","085","S","Renter","Small family, non-elderly","All"
"Hanover County, Virginia","2020.0","458.0","35.0","05000US51085","51","085","D","Renter","Small family, non-elderly","No cost burden"
"Hanover County, Virginia","395.0","185.0","36.0","05000US51085","51","085","D","Renter","Small family, non-elderly","Moderate cost burden"
"Hanover County, Virginia","570.0","238.0","37.0","05000US51085","51","085","D","Renter","Small family, non-elderly","Severe cost burden"
"Hanover County, Virginia","105.0","102.0","38.0","05000US51085","51","085","D","Renter","Small family, non-elderly","N/A"
"Hanover County, Virginia","390.0","162.0","39.0","05000US51085","51","085","S","Renter","Large family","All"
"Hanover County, Virginia","235.0","113.0","40.0","05000US51085","51","085","D","Renter","Large family","No cost burden"
"Hanover County, Virginia","55.0","83.0","41.0","05000US51085","51","085","D","Renter","Large family","Moderate cost burden"
"Hanover County, Virginia","45.0","57.0","42.0","05000US51085","51","085","D","Renter","Large family","Severe cost burden"
"Hanover County, Virginia","60.0","93.0","43.0","05000US51085","51","085","D","Renter","Large family","N/A"
"Hanover County, Virginia","450.0","155.0","44.0","05000US51085","51","085","S","Renter","Non-family, elderly","All"
"Hanover County, Virginia","110.0","74.0","45.0","05000US51085","51","085","D","Renter","Non-family, elderly","No cost burden"
"Hanover County, Virginia","95.0","68.0","46.0","05000US51085","51","085","D","Renter","Non-family, elderly","Moderate cost burden"
"Hanover County, Virginia","170.0","104.0","47.0","05000US51085","51","085","D","Renter","Non-family, elderly","Severe cost burden"
"Hanover County, Virginia","75.0","56.0","48.0","05000US51085","51","085","D","Renter","Non-family, elderly","N/A"
"Hanover County, Virginia","1545.0","331.0","49.0","05000US51085","51","085","S","Renter","Non-family, non-elderly","All"
"Hanover County, Virginia","935.0","247.0","50.0","05000US51085","51","085","D","Renter","Non-family, non-elderly","No cost burden"
"Hanover County, Virginia","265.0","138.0","51.0","05000US51085","51","085","D","Renter","Non-family, non-elderly","Moderate cost burden"
"Hanover County, Virginia","220.0","124.0","52.0","05000US51085","51","085","D","Renter","Non-family, non-elderly","Severe cost burden"
"Hanover County, Virginia","125.0","94.0","53.0","05000US51085","51","085","D","Renter","Non-family, non-elderly","N/A"
"Henrico County, Virginia","116620.0","1288.0","1.0","05000US51087","51","087","T","All","All","All"
"Henrico County, Virginia","78365.0","1269.0","2.0","05000US51087","51","087","S","Owner","All","All"
"Henrico County, Virginia","10475.0","596.0","3.0","05000US51087","51","087","S","Owner","Small family, elderly","All"
"Henrico County, Virginia","8335.0","551.0","4.0","05000US51087","51","087","D","Owner","Small family, elderly","No cost burden"
"Henrico County, Virginia","1465.0","334.0","5.0","05000US51087","51","087","D","Owner","Small family, elderly","Moderate cost burden"
"Henrico County, Virginia","635.0","212.0","6.0","05000US51087","51","087","D","Owner","Small family, elderly","Severe cost burden"
"Henrico County, Virginia","45.0","49.0","7.0","05000US51087","51","087","D","Owner","Small family, elderly","N/A"
"Henrico County, Virginia","40010.0","1269.0","8.0","05000US51087","51","087","S","Owner","Small family, non-elderly","All"
"Henrico County, Virginia","31445.0","1300.0","9.0","05000US51087","51","087","D","Owner","Small family, non-elderly","No cost burden"
"Henrico County, Virginia","6245.0","732.0","10.0","05000US51087","51","087","D","Owner","Small family, non-elderly","Moderate cost burden"
"Henrico County, Virginia","2280.0","390.0","11.0","05000US51087","51","087","D","Owner","Small family, non-elderly","Severe cost burden"
"Henrico County, Virginia","40.0","47.0","12.0","05000US51087","51","087","D","Owner","Small family, non-elderly","N/A"
"Henrico County, Virginia","5080.0","534.0","13.0","05000US51087","51","087","S","Owner","Large family","All"
"Henrico County, Virginia","3745.0","404.0","14.0","05000US51087","51","087","D","Owner","Large family","No cost burden"
"Henrico County, Virginia","1130.0","331.0","15.0","05000US51087","51","087","D","Owner","Large family","Moderate cost burden"
"Henrico County, Virginia","200.0","106.0","16.0","05000US51087","51","087","D","Owner","Large family","Severe cost burden"
"Henrico County, Virginia","4.0","13.0","17.0","05000US51087","51","087","D","Owner","Large family","N/A"
"Henrico County, Virginia","7660.0","630.0","18.0","05000US51087","51","087","S","Owner","Non-family, elderly","All"
"Henrico County, Virginia","5045.0","574.0","19.0","05000US51087","51","087","D","Owner","Non-family, elderly","No cost burden"
"Henrico County, Virginia","1665.0","334.0","20.0","05000US51087","51","087","D","Owner","Non-family, elderly","Moderate cost burden"
"Henrico County, Virginia","885.0","218.0","21.0","05000US51087","51","087","D","Owner","Non-family, elderly","Severe cost burden"
"Henrico County, Virginia","65.0","79.0","22.0","05000US51087","51","087","D","Owner","Non-family, elderly","N/A"
"Henrico County, Virginia","15135.0","916.0","23.0","05000US51087","51","087","S","Owner","Non-family, non-elderly","All"
"Henrico County, Virginia","9445.0","745.0","24.0","05000US51087","51","087","D","Owner","Non-family, non-elderly","No cost burden"
"Henrico County, Virginia","3785.0","527.0","25.0","05000US51087","51","087","D","Owner","Non-family, non-elderly","Moderate cost burden"
"Henrico County, Virginia","1795.0","475.0","26.0","05000US51087","51","087","D","Owner","Non-family, non-elderly","Severe cost burden"
"Henrico County, Virginia","110.0","108.0","27.0","05000US51087","51","087","D","Owner","Non-family, non-elderly","N/A"
"Henrico County, Virginia","38255.0","1520.0","28.0","05000US51087","51","087","S","Renter","All","All"
"Henrico County, Virginia","1275.0","278.0","29.0","05000US51087","51","087","S","Renter","Small family, elderly","All"
"Henrico County, Virginia","695.0","212.0","30.0","05000US51087","51","087","D","Renter","Small family, elderly","No cost burden"
"Henrico County, Virginia","300.0","153.0","31.0","05000US51087","51","087","D","Renter","Small family, elderly","Moderate cost burden"
"Henrico County, Virginia","180.0","137.0","32.0","05000US51087","51","087","D","Renter","Small family, elderly","Severe cost burden"
"Henrico County, Virginia","100.0","62.0","33.0","05000US51087","51","087","D","Renter","Small family, elderly","N/A"
"Henrico County, Virginia","16405.0","1158.0","34.0","05000US51087","51","087","S","Renter","Small family, non-elderly","All"
"Henrico County, Virginia","9440.0","969.0","35.0","05000US51087","51","087","D","Renter","Small family, non-elderly","No cost burden"
"Henrico County, Virginia","3955.0","737.0","36.0","05000US51087","51","087","D","Renter","Small family, non-elderly","Moderate cost burden"
"Henrico County, Virginia","2505.0","521.0","37.0","05000US51087","51","087","D","Renter","Small family, non-elderly","Severe cost burden"
"Henrico County, Virginia","505.0","231.0","38.0","05000US51087","51","087","D","Renter","Small family, non-elderly","N/A"
"Henrico County, Virginia","1485.0","357.0","39.0","05000US51087","51","087","S","Renter","Large family","All"
"Henrico County, Virginia","655.0","257.0","40.0","05000US51087","51","087","D","Renter","Large family","No cost burden"
"Henrico County, Virginia","420.0","199.0","41.0","05000US51087","51","087","D","Renter","Large family","Moderate cost burden"
"Henrico County, Virginia","235.0","150.0","42.0","05000US51087","51","087","D","Renter","Large family","Severe cost burden"
"Henrico County, Virginia","170.0","144.0","43.0","05000US51087","51","087","D","Renter","Large family","N/A"
"Henrico County, Virginia","3875.0","381.0","44.0","05000US51087","51","087","S","Renter","Non-family, elderly","All"
"Henrico County, Virginia","1375.0","297.0","45.0","05000US51087","51","087","D","Renter","Non-family, elderly","No cost burden"
"Henrico County, Virginia","965.0","193.0","46.0","05000US51087","51","087","D","Renter","Non-family, elderly","Moderate cost burden"
"Henrico County, Virginia","1255.0","298.0","47.0","05000US51087","51","087","D","Renter","Non-family, elderly","Severe cost burden"
"Henrico County, Virginia","280.0","114.0","48.0","05000US51087","51","087","D","Renter","Non-family, elderly","N/A"
"Henrico County, Virginia","15215.0","1220.0","49.0","05000US51087","51","087","S","Renter","Non-family, non-elderly","All"
"Henrico County, Virginia","8780.0","804.0","50.0","05000US51087","51","087","D","Renter","Non-family, non-elderly","No cost burden"
"Henrico County, Virginia","3190.0","630.0","51.0","05000US51087","51","087","D","Renter","Non-family, non-elderly","Moderate cost burden"
"Henrico County, Virginia","2585.0","574.0","52.0","05000US51087","51","087","D","Renter","Non-family, non-elderly","Severe cost burden"
"Henrico County, Virginia","660.0","260.0","53.0","05000US51087","51","087","D","Renter","Non-family, non-elderly","N/A"
"Henry County, Virginia","22955.0","567.0","1.0","05000US51089","51","089","T","All","All","All"
"Henry County, Virginia","17735.0","631.0","2.0","05000US51089","51","089","S","Owner","All","All"
"Henry County, Virginia","3450.0","325.0","3.0","05000US51089","51","089","S","Owner","Small family, elderly","All"
"Henry County, Virginia","3160.0","305.0","4.0","05000US51089","51","089","D","Owner","Small family, elderly","No cost burden"
"Henry County, Virginia","160.0","83.0","5.0","05000US51089","51","089","D","Owner","Small family, elderly","Moderate cost burden"
