name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Fredericksburg city, Virginia",0.0,161.0,38.0,05000US51630,51,630,D,Owner,N/A,50.1-80% AMI,Not disabled
"Fredericksburg city, Virginia",0.0,161.0,39.0,05000US51630,51,630,S,Owner,N/A,80.1% AMI and above,All
"Fredericksburg city, Virginia",0.0,161.0,40.0,05000US51630,51,630,D,Owner,N/A,80.1% AMI and above,Disabled
"Fredericksburg city, Virginia",0.0,161.0,41.0,05000US51630,51,630,D,Owner,N/A,80.1% AMI and above,Not disabled
"Fredericksburg city, Virginia",5345.0,523.0,42.0,05000US51630,51,630,S,Renter,All,All,All
"Fredericksburg city, Virginia",2955.0,459.0,43.0,05000US51630,51,630,S,Renter,Yes,All,All
"Fredericksburg city, Virginia",1485.0,328.0,44.0,05000US51630,51,630,S,Renter,Yes,30% AMI or less,All
"Fredericksburg city, Virginia",205.0,135.0,45.0,05000US51630,51,630,D,Renter,Yes,30% AMI or less,Disabled
"Fredericksburg city, Virginia",1280.0,304.0,46.0,05000US51630,51,630,D,Renter,Yes,30% AMI or less,Not disabled
"Fredericksburg city, Virginia",1050.0,297.0,47.0,05000US51630,51,630,S,Renter,Yes,30.1-50% AMI,All
"Fredericksburg city, Virginia",65.0,75.0,48.0,05000US51630,51,630,D,Renter,Yes,30.1-50% AMI,Disabled
"Fredericksburg city, Virginia",990.0,288.0,49.0,05000US51630,51,630,D,Renter,Yes,30.1-50% AMI,Not disabled
"Fredericksburg city, Virginia",315.0,158.0,50.0,05000US51630,51,630,S,Renter,Yes,50.1-80% AMI,All
"Fredericksburg city, Virginia",0.0,161.0,51.0,05000US51630,51,630,D,Renter,Yes,50.1-80% AMI,Disabled
"Fredericksburg city, Virginia",315.0,158.0,52.0,05000US51630,51,630,D,Renter,Yes,50.1-80% AMI,Not disabled
"Fredericksburg city, Virginia",100.0,97.0,53.0,05000US51630,51,630,S,Renter,Yes,80.1% AMI and above,All
"Fredericksburg city, Virginia",0.0,161.0,54.0,05000US51630,51,630,D,Renter,Yes,80.1% AMI and above,Disabled
"Fredericksburg city, Virginia",100.0,97.0,55.0,05000US51630,51,630,D,Renter,Yes,80.1% AMI and above,Not disabled
"Fredericksburg city, Virginia",2290.0,405.0,56.0,05000US51630,51,630,S,Renter,No,All,All
"Fredericksburg city, Virginia",260.0,153.0,57.0,05000US51630,51,630,S,Renter,No,30% AMI or less,All
"Fredericksburg city, Virginia",30.0,45.0,58.0,05000US51630,51,630,D,Renter,No,30% AMI or less,Disabled
"Fredericksburg city, Virginia",230.0,153.0,59.0,05000US51630,51,630,D,Renter,No,30% AMI or less,Not disabled
"Fredericksburg city, Virginia",280.0,153.0,60.0,05000US51630,51,630,S,Renter,No,30.1-50% AMI,All
"Fredericksburg city, Virginia",70.0,104.0,61.0,05000US51630,51,630,D,Renter,No,30.1-50% AMI,Disabled
"Fredericksburg city, Virginia",210.0,130.0,62.0,05000US51630,51,630,D,Renter,No,30.1-50% AMI,Not disabled
"Fredericksburg city, Virginia",660.0,220.0,63.0,05000US51630,51,630,S,Renter,No,50.1-80% AMI,All
"Fredericksburg city, Virginia",35.0,54.0,64.0,05000US51630,51,630,D,Renter,No,50.1-80% AMI,Disabled
"Fredericksburg city, Virginia",625.0,223.0,65.0,05000US51630,51,630,D,Renter,No,50.1-80% AMI,Not disabled
"Fredericksburg city, Virginia",1090.0,312.0,66.0,05000US51630,51,630,S,Renter,No,80.1% AMI and above,All
"Fredericksburg city, Virginia",20.0,42.0,67.0,05000US51630,51,630,D,Renter,No,80.1% AMI and above,Disabled
"Fredericksburg city, Virginia",1065.0,314.0,68.0,05000US51630,51,630,D,Renter,No,80.1% AMI and above,Not disabled
"Fredericksburg city, Virginia",105.0,70.0,69.0,05000US51630,51,630,S,Renter,N/A,All,All
"Fredericksburg city, Virginia",45.0,44.0,70.0,05000US51630,51,630,S,Renter,N/A,30% AMI or less,All
"Fredericksburg city, Virginia",0.0,161.0,71.0,05000US51630,51,630,D,Renter,N/A,30% AMI or less,Disabled
"Fredericksburg city, Virginia",45.0,44.0,72.0,05000US51630,51,630,D,Renter,N/A,30% AMI or less,Not disabled
"Fredericksburg city, Virginia",35.0,41.0,73.0,05000US51630,51,630,S,Renter,N/A,30.1-50% AMI,All
"Fredericksburg city, Virginia",0.0,161.0,74.0,05000US51630,51,630,D,Renter,N/A,30.1-50% AMI,Disabled
"Fredericksburg city, Virginia",35.0,41.0,75.0,05000US51630,51,630,D,Renter,N/A,30.1-50% AMI,Not disabled
"Fredericksburg city, Virginia",25.0,42.0,76.0,05000US51630,51,630,S,Renter,N/A,50.1-80% AMI,All
"Fredericksburg city, Virginia",0.0,161.0,77.0,05000US51630,51,630,D,Renter,N/A,50.1-80% AMI,Disabled
"Fredericksburg city, Virginia",25.0,42.0,78.0,05000US51630,51,630,D,Renter,N/A,50.1-80% AMI,Not disabled
"Fredericksburg city, Virginia",0.0,161.0,79.0,05000US51630,51,630,S,Renter,N/A,80.1% AMI and above,All
"Fredericksburg city, Virginia",0.0,161.0,80.0,05000US51630,51,630,D,Renter,N/A,80.1% AMI and above,Disabled
"Fredericksburg city, Virginia",0.0,161.0,81.0,05000US51630,51,630,D,Renter,N/A,80.1% AMI and above,Not disabled
