name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Roanoke city, Virginia",7410.0,770.0,43.0,05000US51770,51,770,S,Renter,Yes,All,All
"Roanoke city, Virginia",3515.0,603.0,44.0,05000US51770,51,770,S,Renter,Yes,30% AMI or less,All
"Roanoke city, Virginia",545.0,244.0,45.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,Disabled
"Roanoke city, Virginia",2970.0,528.0,46.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,Not disabled
"Roanoke city, Virginia",2445.0,529.0,47.0,05000US51770,51,770,S,Renter,Yes,30.1-50% AMI,All
"Roanoke city, Virginia",310.0,187.0,48.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,Disabled
"Roanoke city, Virginia",2135.0,477.0,49.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,Not disabled
"Roanoke city, Virginia",945.0,309.0,50.0,05000US51770,51,770,S,Renter,Yes,50.1-80% AMI,All
"Roanoke city, Virginia",165.0,147.0,51.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,Disabled
"Roanoke city, Virginia",780.0,290.0,52.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,Not disabled
"Roanoke city, Virginia",505.0,202.0,53.0,05000US51770,51,770,S,Renter,Yes,80.1% AMI and above,All
"Roanoke city, Virginia",120.0,76.0,54.0,05000US51770,51,770,D,Renter,Yes,80.1% AMI and above,Disabled
"Roanoke city, Virginia",385.0,189.0,55.0,05000US51770,51,770,D,Renter,Yes,80.1% AMI and above,Not disabled
"Roanoke city, Virginia",8625.0,796.0,56.0,05000US51770,51,770,S,Renter,No,All,All
"Roanoke city, Virginia",645.0,236.0,57.0,05000US51770,51,770,S,Renter,No,30% AMI or less,All
"Roanoke city, Virginia",145.0,83.0,58.0,05000US51770,51,770,D,Renter,No,30% AMI or less,Disabled
"Roanoke city, Virginia",505.0,225.0,59.0,05000US51770,51,770,D,Renter,No,30% AMI or less,Not disabled
"Roanoke city, Virginia",1015.0,325.0,60.0,05000US51770,51,770,S,Renter,No,30.1-50% AMI,All
"Roanoke city, Virginia",130.0,92.0,61.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,Disabled
"Roanoke city, Virginia",885.0,311.0,62.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,Not disabled
"Roanoke city, Virginia",2940.0,646.0,63.0,05000US51770,51,770,S,Renter,No,50.1-80% AMI,All
"Roanoke city, Virginia",110.0,89.0,64.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,Disabled
"Roanoke city, Virginia",2830.0,624.0,65.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,Not disabled
"Roanoke city, Virginia",4025.0,558.0,66.0,05000US51770,51,770,S,Renter,No,80.1% AMI and above,All
"Roanoke city, Virginia",160.0,111.0,67.0,05000US51770,51,770,D,Renter,No,80.1% AMI and above,Disabled
"Roanoke city, Virginia",3865.0,562.0,68.0,05000US51770,51,770,D,Renter,No,80.1% AMI and above,Not disabled
"Roanoke city, Virginia",1020.0,340.0,69.0,05000US51770,51,770,S,Renter,N/A,All,All
"Roanoke city, Virginia",635.0,297.0,70.0,05000US51770,51,770,S,Renter,N/A,30% AMI or less,All
"Roanoke city, Virginia",65.0,111.0,71.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,Disabled
"Roanoke city, Virginia",570.0,266.0,72.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,Not disabled
"Roanoke city, Virginia",115.0,104.0,73.0,05000US51770,51,770,S,Renter,N/A,30.1-50% AMI,All
"Roanoke city, Virginia",0.0,161.0,74.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,Disabled
"Roanoke city, Virginia",115.0,104.0,75.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,Not disabled
"Roanoke city, Virginia",100.0,90.0,76.0,05000US51770,51,770,S,Renter,N/A,50.1-80% AMI,All
"Roanoke city, Virginia",15.0,26.0,77.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,Disabled
"Roanoke city, Virginia",85.0,84.0,78.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,Not disabled
"Roanoke city, Virginia",170.0,105.0,79.0,05000US51770,51,770,S,Renter,N/A,80.1% AMI and above,All
"Roanoke city, Virginia",0.0,161.0,80.0,05000US51770,51,770,D,Renter,N/A,80.1% AMI and above,Disabled
"Roanoke city, Virginia",170.0,105.0,81.0,05000US51770,51,770,D,Renter,N/A,80.1% AMI and above,Not disabled
