"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Disability_Status"
"Amherst County, Virginia","0.0","161.0","80.0","05000US51009","51","009","D","Renter","N/A","80.1% AMI and above","Disabled"
"Amherst County, Virginia","70.0","59.0","81.0","05000US51009","51","009","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Arlington County, Virginia","89525.0","1296.0","1.0","05000US51013","51","013","T","All","All","All","All"
"Arlington County, Virginia","45710.0","1326.0","2.0","05000US51013","51","013","S","Owner","All","All","All"
"Arlington County, Virginia","11705.0","1100.0","3.0","05000US51013","51","013","S","Owner","Yes","All","All"
"Arlington County, Virginia","1905.0","544.0","4.0","05000US51013","51","013","S","Owner","Yes","30% AMI or less","All"
"Arlington County, Virginia","220.0","111.0","5.0","05000US51013","51","013","D","Owner","Yes","30% AMI or less","Disabled"
"Arlington County, Virginia","1685.0","519.0","6.0","05000US51013","51","013","D","Owner","Yes","30% AMI or less","Not disabled"
"Arlington County, Virginia","1245.0","266.0","7.0","05000US51013","51","013","S","Owner","Yes","30.1-50% AMI","All"
"Arlington County, Virginia","255.0","132.0","8.0","05000US51013","51","013","D","Owner","Yes","30.1-50% AMI","Disabled"
"Arlington County, Virginia","990.0","239.0","9.0","05000US51013","51","013","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Arlington County, Virginia","2905.0","483.0","10.0","05000US51013","51","013","S","Owner","Yes","50.1-80% AMI","All"
"Arlington County, Virginia","180.0","103.0","11.0","05000US51013","51","013","D","Owner","Yes","50.1-80% AMI","Disabled"
"Arlington County, Virginia","2720.0","492.0","12.0","05000US51013","51","013","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Arlington County, Virginia","5650.0","687.0","13.0","05000US51013","51","013","S","Owner","Yes","80.1% AMI and above","All"
"Arlington County, Virginia","345.0","203.0","14.0","05000US51013","51","013","D","Owner","Yes","80.1% AMI and above","Disabled"
"Arlington County, Virginia","5305.0","636.0","15.0","05000US51013","51","013","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Arlington County, Virginia","33790.0","1092.0","16.0","05000US51013","51","013","S","Owner","No","All","All"
"Arlington County, Virginia","120.0","93.0","17.0","05000US51013","51","013","S","Owner","No","30% AMI or less","All"
"Arlington County, Virginia","25.0","42.0","18.0","05000US51013","51","013","D","Owner","No","30% AMI or less","Disabled"
"Arlington County, Virginia","95.0","79.0","19.0","05000US51013","51","013","D","Owner","No","30% AMI or less","Not disabled"
"Arlington County, Virginia","665.0","260.0","20.0","05000US51013","51","013","S","Owner","No","30.1-50% AMI","All"
"Arlington County, Virginia","145.0","120.0","21.0","05000US51013","51","013","D","Owner","No","30.1-50% AMI","Disabled"
"Arlington County, Virginia","520.0","225.0","22.0","05000US51013","51","013","D","Owner","No","30.1-50% AMI","Not disabled"
"Arlington County, Virginia","1665.0","301.0","23.0","05000US51013","51","013","S","Owner","No","50.1-80% AMI","All"
"Arlington County, Virginia","260.0","128.0","24.0","05000US51013","51","013","D","Owner","No","50.1-80% AMI","Disabled"
"Arlington County, Virginia","1405.0","276.0","25.0","05000US51013","51","013","D","Owner","No","50.1-80% AMI","Not disabled"
"Arlington County, Virginia","31340.0","1093.0","26.0","05000US51013","51","013","S","Owner","No","80.1% AMI and above","All"
"Arlington County, Virginia","1615.0","368.0","27.0","05000US51013","51","013","D","Owner","No","80.1% AMI and above","Disabled"
"Arlington County, Virginia","29730.0","1140.0","28.0","05000US51013","51","013","D","Owner","No","80.1% AMI and above","Not disabled"
"Arlington County, Virginia","215.0","146.0","29.0","05000US51013","51","013","S","Owner","N/A","All","All"
"Arlington County, Virginia","215.0","146.0","30.0","05000US51013","51","013","S","Owner","N/A","30% AMI or less","All"
"Arlington County, Virginia","0.0","161.0","31.0","05000US51013","51","013","D","Owner","N/A","30% AMI or less","Disabled"
"Arlington County, Virginia","215.0","146.0","32.0","05000US51013","51","013","D","Owner","N/A","30% AMI or less","Not disabled"
"Arlington County, Virginia","0.0","161.0","33.0","05000US51013","51","013","S","Owner","N/A","30.1-50% AMI","All"
"Arlington County, Virginia","0.0","161.0","34.0","05000US51013","51","013","D","Owner","N/A","30.1-50% AMI","Disabled"
"Arlington County, Virginia","0.0","161.0","35.0","05000US51013","51","013","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Arlington County, Virginia","0.0","161.0","36.0","05000US51013","51","013","S","Owner","N/A","50.1-80% AMI","All"
"Arlington County, Virginia","0.0","161.0","37.0","05000US51013","51","013","D","Owner","N/A","50.1-80% AMI","Disabled"
"Arlington County, Virginia","0.0","161.0","38.0","05000US51013","51","013","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Arlington County, Virginia","0.0","161.0","39.0","05000US51013","51","013","S","Owner","N/A","80.1% AMI and above","All"
"Arlington County, Virginia","0.0","161.0","40.0","05000US51013","51","013","D","Owner","N/A","80.1% AMI and above","Disabled"
"Arlington County, Virginia","0.0","161.0","41.0","05000US51013","51","013","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Arlington County, Virginia","43815.0","1535.0","42.0","05000US51013","51","013","S","Renter","All","All","All"
"Arlington County, Virginia","16860.0","1188.0","43.0","05000US51013","51","013","S","Renter","Yes","All","All"
"Arlington County, Virginia","5145.0","738.0","44.0","05000US51013","51","013","S","Renter","Yes","30% AMI or less","All"
"Arlington County, Virginia","595.0","229.0","45.0","05000US51013","51","013","D","Renter","Yes","30% AMI or less","Disabled"
"Arlington County, Virginia","4550.0","711.0","46.0","05000US51013","51","013","D","Renter","Yes","30% AMI or less","Not disabled"
"Arlington County, Virginia","4695.0","749.0","47.0","05000US51013","51","013","S","Renter","Yes","30.1-50% AMI","All"
"Arlington County, Virginia","80.0","67.0","48.0","05000US51013","51","013","D","Renter","Yes","30.1-50% AMI","Disabled"
"Arlington County, Virginia","4615.0","733.0","49.0","05000US51013","51","013","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Arlington County, Virginia","3725.0","645.0","50.0","05000US51013","51","013","S","Renter","Yes","50.1-80% AMI","All"
"Arlington County, Virginia","270.0","186.0","51.0","05000US51013","51","013","D","Renter","Yes","50.1-80% AMI","Disabled"
"Arlington County, Virginia","3455.0","626.0","52.0","05000US51013","51","013","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Arlington County, Virginia","3300.0","678.0","53.0","05000US51013","51","013","S","Renter","Yes","80.1% AMI and above","All"
"Arlington County, Virginia","95.0","72.0","54.0","05000US51013","51","013","D","Renter","Yes","80.1% AMI and above","Disabled"
"Arlington County, Virginia","3205.0","669.0","55.0","05000US51013","51","013","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Arlington County, Virginia","24980.0","1156.0","56.0","05000US51013","51","013","S","Renter","No","All","All"
"Arlington County, Virginia","440.0","170.0","57.0","05000US51013","51","013","S","Renter","No","30% AMI or less","All"
"Arlington County, Virginia","70.0","63.0","58.0","05000US51013","51","013","D","Renter","No","30% AMI or less","Disabled"
"Arlington County, Virginia","365.0","161.0","59.0","05000US51013","51","013","D","Renter","No","30% AMI or less","Not disabled"
"Arlington County, Virginia","465.0","216.0","60.0","05000US51013","51","013","S","Renter","No","30.1-50% AMI","All"
"Arlington County, Virginia","0.0","161.0","61.0","05000US51013","51","013","D","Renter","No","30.1-50% AMI","Disabled"
"Arlington County, Virginia","465.0","216.0","62.0","05000US51013","51","013","D","Renter","No","30.1-50% AMI","Not disabled"
"Arlington County, Virginia","4035.0","594.0","63.0","05000US51013","51","013","S","Renter","No","50.1-80% AMI","All"
"Arlington County, Virginia","185.0","145.0","64.0","05000US51013","51","013","D","Renter","No","50.1-80% AMI","Disabled"
"Arlington County, Virginia","3850.0","589.0","65.0","05000US51013","51","013","D","Renter","No","50.1-80% AMI","Not disabled"
"Arlington County, Virginia","20045.0","1118.0","66.0","05000US51013","51","013","S","Renter","No","80.1% AMI and above","All"
"Arlington County, Virginia","175.0","100.0","67.0","05000US51013","51","013","D","Renter","No","80.1% AMI and above","Disabled"
"Arlington County, Virginia","19865.0","1137.0","68.0","05000US51013","51","013","D","Renter","No","80.1% AMI and above","Not disabled"
"Arlington County, Virginia","1970.0","534.0","69.0","05000US51013","51","013","S","Renter","N/A","All","All"
"Arlington County, Virginia","950.0","313.0","70.0","05000US51013","51","013","S","Renter","N/A","30% AMI or less","All"
"Arlington County, Virginia","85.0","78.0","71.0","05000US51013","51","013","D","Renter","N/A","30% AMI or less","Disabled"
"Arlington County, Virginia","865.0","311.0","72.0","05000US51013","51","013","D","Renter","N/A","30% AMI or less","Not disabled"
"Arlington County, Virginia","90.0","79.0","73.0","05000US51013","51","013","S","Renter","N/A","30.1-50% AMI","All"
"Arlington County, Virginia","0.0","161.0","74.0","05000US51013","51","013","D","Renter","N/A","30.1-50% AMI","Disabled"
"Arlington County, Virginia","90.0","79.0","75.0","05000US51013","51","013","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Arlington County, Virginia","420.0","344.0","76.0","05000US51013","51","013","S","Renter","N/A","50.1-80% AMI","All"
"Arlington County, Virginia","0.0","161.0","77.0","05000US51013","51","013","D","Renter","N/A","50.1-80% AMI","Disabled"
"Arlington County, Virginia","420.0","344.0","78.0","05000US51013","51","013","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Arlington County, Virginia","510.0","268.0","79.0","05000US51013","51","013","S","Renter","N/A","80.1% AMI and above","All"
"Arlington County, Virginia","35.0","41.0","80.0","05000US51013","51","013","D","Renter","N/A","80.1% AMI and above","Disabled"
"Arlington County, Virginia","475.0","263.0","81.0","05000US51013","51","013","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Augusta County, Virginia","27370.0","424.0","1.0","05000US51015","51","015","T","All","All","All","All"
"Augusta County, Virginia","21725.0","665.0","2.0","05000US51015","51","015","S","Owner","All","All","All"
"Augusta County, Virginia","4880.0","673.0","3.0","05000US51015","51","015","S","Owner","Yes","All","All"
"Augusta County, Virginia","1050.0","391.0","4.0","05000US51015","51","015","S","Owner","Yes","30% AMI or less","All"
"Augusta County, Virginia","190.0","128.0","5.0","05000US51015","51","015","D","Owner","Yes","30% AMI or less","Disabled"
"Augusta County, Virginia","860.0","393.0","6.0","05000US51015","51","015","D","Owner","Yes","30% AMI or less","Not disabled"
"Augusta County, Virginia","1115.0","304.0","7.0","05000US51015","51","015","S","Owner","Yes","30.1-50% AMI","All"
"Augusta County, Virginia","385.0","209.0","8.0","05000US51015","51","015","D","Owner","Yes","30.1-50% AMI","Disabled"
"Augusta County, Virginia","730.0","247.0","9.0","05000US51015","51","015","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Augusta County, Virginia","1005.0","301.0","10.0","05000US51015","51","015","S","Owner","Yes","50.1-80% AMI","All"
"Augusta County, Virginia","80.0","84.0","11.0","05000US51015","51","015","D","Owner","Yes","50.1-80% AMI","Disabled"
"Augusta County, Virginia","925.0","312.0","12.0","05000US51015","51","015","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Augusta County, Virginia","1705.0","386.0","13.0","05000US51015","51","015","S","Owner","Yes","80.1% AMI and above","All"
"Augusta County, Virginia","185.0","105.0","14.0","05000US51015","51","015","D","Owner","Yes","80.1% AMI and above","Disabled"
"Augusta County, Virginia","1520.0","370.0","15.0","05000US51015","51","015","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Augusta County, Virginia","16775.0","790.0","16.0","05000US51015","51","015","S","Owner","No","All","All"
"Augusta County, Virginia","350.0","173.0","17.0","05000US51015","51","015","S","Owner","No","30% AMI or less","All"
"Augusta County, Virginia","90.0","71.0","18.0","05000US51015","51","015","D","Owner","No","30% AMI or less","Disabled"
"Augusta County, Virginia","265.0","158.0","19.0","05000US51015","51","015","D","Owner","No","30% AMI or less","Not disabled"
"Augusta County, Virginia","820.0","284.0","20.0","05000US51015","51","015","S","Owner","No","30.1-50% AMI","All"
"Augusta County, Virginia","50.0","34.0","21.0","05000US51015","51","015","D","Owner","No","30.1-50% AMI","Disabled"
"Augusta County, Virginia","770.0","278.0","22.0","05000US51015","51","015","D","Owner","No","30.1-50% AMI","Not disabled"
"Augusta County, Virginia","2465.0","388.0","23.0","05000US51015","51","015","S","Owner","No","50.1-80% AMI","All"
"Augusta County, Virginia","375.0","210.0","24.0","05000US51015","51","015","D","Owner","No","50.1-80% AMI","Disabled"
"Augusta County, Virginia","2095.0","357.0","25.0","05000US51015","51","015","D","Owner","No","50.1-80% AMI","Not disabled"
"Augusta County, Virginia","13140.0","776.0","26.0","05000US51015","51","015","S","Owner","No","80.1% AMI and above","All"
"Augusta County, Virginia","1075.0","316.0","27.0","05000US51015","51","015","D","Owner","No","80.1% AMI and above","Disabled"
"Augusta County, Virginia","12065.0","796.0","28.0","05000US51015","51","015","D","Owner","No","80.1% AMI and above","Not disabled"
"Augusta County, Virginia","70.0","69.0","29.0","05000US51015","51","015","S","Owner","N/A","All","All"
"Augusta County, Virginia","70.0","69.0","30.0","05000US51015","51","015","S","Owner","N/A","30% AMI or less","All"
"Augusta County, Virginia","15.0","29.0","31.0","05000US51015","51","015","D","Owner","N/A","30% AMI or less","Disabled"
"Augusta County, Virginia","55.0","63.0","32.0","05000US51015","51","015","D","Owner","N/A","30% AMI or less","Not disabled"
"Augusta County, Virginia","0.0","161.0","33.0","05000US51015","51","015","S","Owner","N/A","30.1-50% AMI","All"
"Augusta County, Virginia","0.0","161.0","34.0","05000US51015","51","015","D","Owner","N/A","30.1-50% AMI","Disabled"
"Augusta County, Virginia","0.0","161.0","35.0","05000US51015","51","015","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Augusta County, Virginia","0.0","161.0","36.0","05000US51015","51","015","S","Owner","N/A","50.1-80% AMI","All"
"Augusta County, Virginia","0.0","161.0","37.0","05000US51015","51","015","D","Owner","N/A","50.1-80% AMI","Disabled"
"Augusta County, Virginia","0.0","161.0","38.0","05000US51015","51","015","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Augusta County, Virginia","0.0","161.0","39.0","05000US51015","51","015","S","Owner","N/A","80.1% AMI and above","All"
"Augusta County, Virginia","0.0","161.0","40.0","05000US51015","51","015","D","Owner","N/A","80.1% AMI and above","Disabled"
"Augusta County, Virginia","0.0","161.0","41.0","05000US51015","51","015","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Augusta County, Virginia","5640.0","669.0","42.0","05000US51015","51","015","S","Renter","All","All","All"
"Augusta County, Virginia","1965.0","538.0","43.0","05000US51015","51","015","S","Renter","Yes","All","All"
"Augusta County, Virginia","670.0","288.0","44.0","05000US51015","51","015","S","Renter","Yes","30% AMI or less","All"
