name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Waynesboro city, Virginia",0.0,161.0,48.0,05000US51820,51,820,D,Renter,Yes,30.1-50% AMI,Disabled
"Waynesboro city, Virginia",155.0,100.0,49.0,05000US51820,51,820,D,Renter,Yes,30.1-50% AMI,Not disabled
"Waynesboro city, Virginia",335.0,241.0,50.0,05000US51820,51,820,S,Renter,Yes,50.1-80% AMI,All
"Waynesboro city, Virginia",60.0,76.0,51.0,05000US51820,51,820,D,Renter,Yes,50.1-80% AMI,Disabled
"Waynesboro city, Virginia",275.0,222.0,52.0,05000US51820,51,820,D,Renter,Yes,50.1-80% AMI,Not disabled
"Waynesboro city, Virginia",230.0,207.0,53.0,05000US51820,51,820,S,Renter,Yes,80.1% AMI and above,All
"Waynesboro city, Virginia",0.0,161.0,54.0,05000US51820,51,820,D,Renter,Yes,80.1% AMI and above,Disabled
"Waynesboro city, Virginia",230.0,207.0,55.0,05000US51820,51,820,D,Renter,Yes,80.1% AMI and above,Not disabled
"Waynesboro city, Virginia",1620.0,426.0,56.0,05000US51820,51,820,S,Renter,No,All,All
"Waynesboro city, Virginia",130.0,103.0,57.0,05000US51820,51,820,S,Renter,No,30% AMI or less,All
"Waynesboro city, Virginia",70.0,75.0,58.0,05000US51820,51,820,D,Renter,No,30% AMI or less,Disabled
"Waynesboro city, Virginia",60.0,63.0,59.0,05000US51820,51,820,D,Renter,No,30% AMI or less,Not disabled
"Waynesboro city, Virginia",190.0,134.0,60.0,05000US51820,51,820,S,Renter,No,30.1-50% AMI,All
"Waynesboro city, Virginia",75.0,109.0,61.0,05000US51820,51,820,D,Renter,No,30.1-50% AMI,Disabled
"Waynesboro city, Virginia",120.0,77.0,62.0,05000US51820,51,820,D,Renter,No,30.1-50% AMI,Not disabled
"Waynesboro city, Virginia",365.0,216.0,63.0,05000US51820,51,820,S,Renter,No,50.1-80% AMI,All
"Waynesboro city, Virginia",0.0,161.0,64.0,05000US51820,51,820,D,Renter,No,50.1-80% AMI,Disabled
"Waynesboro city, Virginia",365.0,216.0,65.0,05000US51820,51,820,D,Renter,No,50.1-80% AMI,Not disabled
"Waynesboro city, Virginia",935.0,287.0,66.0,05000US51820,51,820,S,Renter,No,80.1% AMI and above,All
"Waynesboro city, Virginia",0.0,161.0,67.0,05000US51820,51,820,D,Renter,No,80.1% AMI and above,Disabled
"Waynesboro city, Virginia",935.0,287.0,68.0,05000US51820,51,820,D,Renter,No,80.1% AMI and above,Not disabled
"Waynesboro city, Virginia",85.0,73.0,69.0,05000US51820,51,820,S,Renter,N/A,All,All
"Waynesboro city, Virginia",60.0,58.0,70.0,05000US51820,51,820,S,Renter,N/A,30% AMI or less,All
"Waynesboro city, Virginia",0.0,161.0,71.0,05000US51820,51,820,D,Renter,N/A,30% AMI or less,Disabled
"Waynesboro city, Virginia",60.0,58.0,72.0,05000US51820,51,820,D,Renter,N/A,30% AMI or less,Not disabled
"Waynesboro city, Virginia",25.0,44.0,73.0,05000US51820,51,820,S,Renter,N/A,30.1-50% AMI,All
"Waynesboro city, Virginia",0.0,161.0,74.0,05000US51820,51,820,D,Renter,N/A,30.1-50% AMI,Disabled
"Waynesboro city, Virginia",25.0,44.0,75.0,05000US51820,51,820,D,Renter,N/A,30.1-50% AMI,Not disabled
"Waynesboro city, Virginia",0.0,161.0,76.0,05000US51820,51,820,S,Renter,N/A,50.1-80% AMI,All
"Waynesboro city, Virginia",0.0,161.0,77.0,05000US51820,51,820,D,Renter,N/A,50.1-80% AMI,Disabled
"Waynesboro city, Virginia",0.0,161.0,78.0,05000US51820,51,820,D,Renter,N/A,50.1-80% AMI,Not disabled
"Waynesboro city, Virginia",0.0,161.0,79.0,05000US51820,51,820,S,Renter,N/A,80.1% AMI and above,All
"Waynesboro city, Virginia",0.0,161.0,80.0,05000US51820,51,820,D,Renter,N/A,80.1% AMI and above,Disabled
"Waynesboro city, Virginia",0.0,161.0,81.0,05000US51820,51,820,D,Renter,N/A,80.1% AMI and above,Not disabled
