name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Manassas city, Virginia",4780.0,505.0,26.0,05000US51683,51,683,S,Owner,No,80.1% AMI and above,All
"Manassas city, Virginia",305.0,172.0,27.0,05000US51683,51,683,D,Owner,No,80.1% AMI and above,Disabled
"Manassas city, Virginia",4475.0,496.0,28.0,05000US51683,51,683,D,Owner,No,80.1% AMI and above,Not disabled
"Manassas city, Virginia",15.0,27.0,29.0,05000US51683,51,683,S,Owner,N/A,All,All
"Manassas city, Virginia",15.0,27.0,30.0,05000US51683,51,683,S,Owner,N/A,30% AMI or less,All
"Manassas city, Virginia",0.0,161.0,31.0,05000US51683,51,683,D,Owner,N/A,30% AMI or less,Disabled
"Manassas city, Virginia",15.0,27.0,32.0,05000US51683,51,683,D,Owner,N/A,30% AMI or less,Not disabled
"Manassas city, Virginia",0.0,161.0,33.0,05000US51683,51,683,S,Owner,N/A,30.1-50% AMI,All
"Manassas city, Virginia",0.0,161.0,34.0,05000US51683,51,683,D,Owner,N/A,30.1-50% AMI,Disabled
"Manassas city, Virginia",0.0,161.0,35.0,05000US51683,51,683,D,Owner,N/A,30.1-50% AMI,Not disabled
"Manassas city, Virginia",0.0,161.0,36.0,05000US51683,51,683,S,Owner,N/A,50.1-80% AMI,All
"Manassas city, Virginia",0.0,161.0,37.0,05000US51683,51,683,D,Owner,N/A,50.1-80% AMI,Disabled
"Manassas city, Virginia",0.0,161.0,38.0,05000US51683,51,683,D,Owner,N/A,50.1-80% AMI,Not disabled
"Manassas city, Virginia",0.0,161.0,39.0,05000US51683,51,683,S,Owner,N/A,80.1% AMI and above,All
"Manassas city, Virginia",0.0,161.0,40.0,05000US51683,51,683,D,Owner,N/A,80.1% AMI and above,Disabled
"Manassas city, Virginia",0.0,161.0,41.0,05000US51683,51,683,D,Owner,N/A,80.1% AMI and above,Not disabled
"Manassas city, Virginia",3540.0,487.0,42.0,05000US51683,51,683,S,Renter,All,All,All
"Manassas city, Virginia",1995.0,392.0,43.0,05000US51683,51,683,S,Renter,Yes,All,All
"Manassas city, Virginia",770.0,266.0,44.0,05000US51683,51,683,S,Renter,Yes,30% AMI or less,All
"Manassas city, Virginia",275.0,218.0,45.0,05000US51683,51,683,D,Renter,Yes,30% AMI or less,Disabled
"Manassas city, Virginia",495.0,200.0,46.0,05000US51683,51,683,D,Renter,Yes,30% AMI or less,Not disabled
"Manassas city, Virginia",705.0,286.0,47.0,05000US51683,51,683,S,Renter,Yes,30.1-50% AMI,All
"Manassas city, Virginia",0.0,161.0,48.0,05000US51683,51,683,D,Renter,Yes,30.1-50% AMI,Disabled
"Manassas city, Virginia",705.0,286.0,49.0,05000US51683,51,683,D,Renter,Yes,30.1-50% AMI,Not disabled
"Manassas city, Virginia",450.0,212.0,50.0,05000US51683,51,683,S,Renter,Yes,50.1-80% AMI,All
"Manassas city, Virginia",25.0,42.0,51.0,05000US51683,51,683,D,Renter,Yes,50.1-80% AMI,Disabled
"Manassas city, Virginia",425.0,215.0,52.0,05000US51683,51,683,D,Renter,Yes,50.1-80% AMI,Not disabled
"Manassas city, Virginia",75.0,88.0,53.0,05000US51683,51,683,S,Renter,Yes,80.1% AMI and above,All
"Manassas city, Virginia",10.0,21.0,54.0,05000US51683,51,683,D,Renter,Yes,80.1% AMI and above,Disabled
"Manassas city, Virginia",60.0,85.0,55.0,05000US51683,51,683,D,Renter,Yes,80.1% AMI and above,Not disabled
"Manassas city, Virginia",1480.0,327.0,56.0,05000US51683,51,683,S,Renter,No,All,All
"Manassas city, Virginia",100.0,100.0,57.0,05000US51683,51,683,S,Renter,No,30% AMI or less,All
"Manassas city, Virginia",40.0,62.0,58.0,05000US51683,51,683,D,Renter,No,30% AMI or less,Disabled
"Manassas city, Virginia",60.0,76.0,59.0,05000US51683,51,683,D,Renter,No,30% AMI or less,Not disabled
"Manassas city, Virginia",260.0,184.0,60.0,05000US51683,51,683,S,Renter,No,30.1-50% AMI,All
"Manassas city, Virginia",0.0,161.0,61.0,05000US51683,51,683,D,Renter,No,30.1-50% AMI,Disabled
"Manassas city, Virginia",260.0,184.0,62.0,05000US51683,51,683,D,Renter,No,30.1-50% AMI,Not disabled
"Manassas city, Virginia",480.0,233.0,63.0,05000US51683,51,683,S,Renter,No,50.1-80% AMI,All
"Manassas city, Virginia",45.0,53.0,64.0,05000US51683,51,683,D,Renter,No,50.1-80% AMI,Disabled
"Manassas city, Virginia",435.0,224.0,65.0,05000US51683,51,683,D,Renter,No,50.1-80% AMI,Not disabled
"Manassas city, Virginia",640.0,220.0,66.0,05000US51683,51,683,S,Renter,No,80.1% AMI and above,All
"Manassas city, Virginia",0.0,161.0,67.0,05000US51683,51,683,D,Renter,No,80.1% AMI and above,Disabled
"Manassas city, Virginia",640.0,220.0,68.0,05000US51683,51,683,D,Renter,No,80.1% AMI and above,Not disabled
"Manassas city, Virginia",65.0,64.0,69.0,05000US51683,51,683,S,Renter,N/A,All,All
"Manassas city, Virginia",20.0,33.0,70.0,05000US51683,51,683,S,Renter,N/A,30% AMI or less,All
"Manassas city, Virginia",0.0,161.0,71.0,05000US51683,51,683,D,Renter,N/A,30% AMI or less,Disabled
"Manassas city, Virginia",20.0,33.0,72.0,05000US51683,51,683,D,Renter,N/A,30% AMI or less,Not disabled
"Manassas city, Virginia",0.0,161.0,73.0,05000US51683,51,683,S,Renter,N/A,30.1-50% AMI,All
"Manassas city, Virginia",0.0,161.0,74.0,05000US51683,51,683,D,Renter,N/A,30.1-50% AMI,Disabled
"Manassas city, Virginia",0.0,161.0,75.0,05000US51683,51,683,D,Renter,N/A,30.1-50% AMI,Not disabled
"Manassas city, Virginia",30.0,46.0,76.0,05000US51683,51,683,S,Renter,N/A,50.1-80% AMI,All
"Manassas city, Virginia",30.0,46.0,77.0,05000US51683,51,683,D,Renter,N/A,50.1-80% AMI,Disabled
"Manassas city, Virginia",0.0,161.0,78.0,05000US51683,51,683,D,Renter,N/A,50.1-80% AMI,Not disabled
"Manassas city, Virginia",20.0,32.0,79.0,05000US51683,51,683,S,Renter,N/A,80.1% AMI and above,All
"Manassas city, Virginia",0.0,161.0,80.0,05000US51683,51,683,D,Renter,N/A,80.1% AMI and above,Disabled
"Manassas city, Virginia",20.0,32.0,81.0,05000US51683,51,683,D,Renter,N/A,80.1% AMI and above,Not disabled
