name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Suffolk city, Virginia",225.0,92.0,23.0,05000US51800,51,800,D,Owner,No,60.1-65% AMI
"Suffolk city, Virginia",675.0,210.0,24.0,05000US51800,51,800,D,Owner,No,65.1-80% AMI
"Suffolk city, Virginia",1165.0,309.0,25.0,05000US51800,51,800,D,Owner,No,80.1-95% AMI
"Suffolk city, Virginia",260.0,122.0,26.0,05000US51800,51,800,D,Owner,No,95.1-100% AMI
"Suffolk city, Virginia",780.0,210.0,27.0,05000US51800,51,800,D,Owner,No,100.1-115% AMI
"Suffolk city, Virginia",440.0,200.0,28.0,05000US51800,51,800,D,Owner,No,115.1-120% AMI
"Suffolk city, Virginia",1875.0,433.0,29.0,05000US51800,51,800,D,Owner,No,120.1-140% AMI
"Suffolk city, Virginia",8895.0,700.0,30.0,05000US51800,51,800,D,Owner,No,>140% AMI
"Suffolk city, Virginia",65.0,73.0,31.0,05000US51800,51,800,S,Owner,N/A,All
"Suffolk city, Virginia",65.0,73.0,32.0,05000US51800,51,800,D,Owner,N/A,<=20% AMI
"Suffolk city, Virginia",0.0,161.0,33.0,05000US51800,51,800,D,Owner,N/A,20.1-30% AMI
"Suffolk city, Virginia",0.0,161.0,34.0,05000US51800,51,800,D,Owner,N/A,30.1-40% AMI
"Suffolk city, Virginia",0.0,161.0,35.0,05000US51800,51,800,D,Owner,N/A,40.1-50% AMI
"Suffolk city, Virginia",0.0,161.0,36.0,05000US51800,51,800,D,Owner,N/A,50.1-60% AMI
"Suffolk city, Virginia",0.0,161.0,37.0,05000US51800,51,800,D,Owner,N/A,60.1-65% AMI
"Suffolk city, Virginia",0.0,161.0,38.0,05000US51800,51,800,D,Owner,N/A,65.1-80% AMI
"Suffolk city, Virginia",0.0,161.0,39.0,05000US51800,51,800,D,Owner,N/A,80.1-95% AMI
"Suffolk city, Virginia",0.0,161.0,40.0,05000US51800,51,800,D,Owner,N/A,95.1-100% AMI
"Suffolk city, Virginia",0.0,161.0,41.0,05000US51800,51,800,D,Owner,N/A,100.1-115% AMI
"Suffolk city, Virginia",0.0,161.0,42.0,05000US51800,51,800,D,Owner,N/A,115.1-120% AMI
"Suffolk city, Virginia",0.0,161.0,43.0,05000US51800,51,800,D,Owner,N/A,120.1-140% AMI
"Suffolk city, Virginia",0.0,161.0,44.0,05000US51800,51,800,D,Owner,N/A,>140% AMI
"Suffolk city, Virginia",8570.0,698.0,45.0,05000US51800,51,800,S,Renter,All,All
"Suffolk city, Virginia",4040.0,596.0,46.0,05000US51800,51,800,S,Renter,Yes,All
"Suffolk city, Virginia",1270.0,317.0,47.0,05000US51800,51,800,D,Renter,Yes,<=20% AMI
"Suffolk city, Virginia",755.0,263.0,48.0,05000US51800,51,800,D,Renter,Yes,20.1-30% AMI
"Suffolk city, Virginia",435.0,189.0,49.0,05000US51800,51,800,D,Renter,Yes,30.1-40% AMI
"Suffolk city, Virginia",425.0,204.0,50.0,05000US51800,51,800,D,Renter,Yes,40.1-50% AMI
"Suffolk city, Virginia",350.0,230.0,51.0,05000US51800,51,800,D,Renter,Yes,50.1-60% AMI
"Suffolk city, Virginia",105.0,83.0,52.0,05000US51800,51,800,D,Renter,Yes,60.1-65% AMI
"Suffolk city, Virginia",430.0,280.0,53.0,05000US51800,51,800,D,Renter,Yes,65.1-80% AMI
"Suffolk city, Virginia",105.0,78.0,54.0,05000US51800,51,800,D,Renter,Yes,80.1-95% AMI
"Suffolk city, Virginia",0.0,161.0,55.0,05000US51800,51,800,D,Renter,Yes,95.1-100% AMI
"Suffolk city, Virginia",85.0,111.0,56.0,05000US51800,51,800,D,Renter,Yes,100.1-115% AMI
"Suffolk city, Virginia",0.0,161.0,57.0,05000US51800,51,800,D,Renter,Yes,115.1-120% AMI
"Suffolk city, Virginia",25.0,44.0,58.0,05000US51800,51,800,D,Renter,Yes,120.1-140% AMI
"Suffolk city, Virginia",50.0,49.0,59.0,05000US51800,51,800,D,Renter,Yes,>140% AMI
"Suffolk city, Virginia",4120.0,586.0,60.0,05000US51800,51,800,S,Renter,No,All
"Suffolk city, Virginia",215.0,163.0,61.0,05000US51800,51,800,D,Renter,No,<=20% AMI
"Suffolk city, Virginia",250.0,193.0,62.0,05000US51800,51,800,D,Renter,No,20.1-30% AMI
"Suffolk city, Virginia",90.0,74.0,63.0,05000US51800,51,800,D,Renter,No,30.1-40% AMI
"Suffolk city, Virginia",85.0,74.0,64.0,05000US51800,51,800,D,Renter,No,40.1-50% AMI
"Suffolk city, Virginia",290.0,156.0,65.0,05000US51800,51,800,D,Renter,No,50.1-60% AMI
"Suffolk city, Virginia",225.0,199.0,66.0,05000US51800,51,800,D,Renter,No,60.1-65% AMI
"Suffolk city, Virginia",605.0,256.0,67.0,05000US51800,51,800,D,Renter,No,65.1-80% AMI
"Suffolk city, Virginia",380.0,194.0,68.0,05000US51800,51,800,D,Renter,No,80.1-95% AMI
"Suffolk city, Virginia",150.0,130.0,69.0,05000US51800,51,800,D,Renter,No,95.1-100% AMI
"Suffolk city, Virginia",640.0,328.0,70.0,05000US51800,51,800,D,Renter,No,100.1-115% AMI
"Suffolk city, Virginia",120.0,112.0,71.0,05000US51800,51,800,D,Renter,No,115.1-120% AMI
"Suffolk city, Virginia",350.0,138.0,72.0,05000US51800,51,800,D,Renter,No,120.1-140% AMI
"Suffolk city, Virginia",715.0,248.0,73.0,05000US51800,51,800,D,Renter,No,>140% AMI
"Suffolk city, Virginia",415.0,207.0,74.0,05000US51800,51,800,S,Renter,N/A,All
"Suffolk city, Virginia",225.0,161.0,75.0,05000US51800,51,800,D,Renter,N/A,<=20% AMI
"Suffolk city, Virginia",0.0,161.0,76.0,05000US51800,51,800,D,Renter,N/A,20.1-30% AMI
"Suffolk city, Virginia",20.0,33.0,77.0,05000US51800,51,800,D,Renter,N/A,30.1-40% AMI
"Suffolk city, Virginia",90.0,114.0,78.0,05000US51800,51,800,D,Renter,N/A,40.1-50% AMI
"Suffolk city, Virginia",0.0,161.0,79.0,05000US51800,51,800,D,Renter,N/A,50.1-60% AMI
"Suffolk city, Virginia",20.0,37.0,80.0,05000US51800,51,800,D,Renter,N/A,60.1-65% AMI
"Suffolk city, Virginia",20.0,37.0,81.0,05000US51800,51,800,D,Renter,N/A,65.1-80% AMI
"Suffolk city, Virginia",0.0,161.0,82.0,05000US51800,51,800,D,Renter,N/A,80.1-95% AMI
"Suffolk city, Virginia",20.0,33.0,83.0,05000US51800,51,800,D,Renter,N/A,95.1-100% AMI
"Suffolk city, Virginia",0.0,161.0,84.0,05000US51800,51,800,D,Renter,N/A,100.1-115% AMI
"Suffolk city, Virginia",0.0,161.0,85.0,05000US51800,51,800,D,Renter,N/A,115.1-120% AMI
"Suffolk city, Virginia",25.0,43.0,86.0,05000US51800,51,800,D,Renter,N/A,120.1-140% AMI
"Suffolk city, Virginia",0.0,161.0,87.0,05000US51800,51,800,D,Renter,N/A,>140% AMI
