name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Alexandria city, Virginia",485.0,229.0,54.0,05000US51510,51,510,D,Renter,Yes,80.1-95% AMI
"Alexandria city, Virginia",140.0,110.0,55.0,05000US51510,51,510,D,Renter,Yes,95.1-100% AMI
"Alexandria city, Virginia",225.0,116.0,56.0,05000US51510,51,510,D,Renter,Yes,100.1-115% AMI
"Alexandria city, Virginia",10.0,17.0,57.0,05000US51510,51,510,D,Renter,Yes,115.1-120% AMI
"Alexandria city, Virginia",90.0,64.0,58.0,05000US51510,51,510,D,Renter,Yes,120.1-140% AMI
"Alexandria city, Virginia",135.0,96.0,59.0,05000US51510,51,510,D,Renter,Yes,>140% AMI
"Alexandria city, Virginia",18355.0,1259.0,60.0,05000US51510,51,510,S,Renter,No,All
"Alexandria city, Virginia",580.0,357.0,61.0,05000US51510,51,510,D,Renter,No,<=20% AMI
"Alexandria city, Virginia",250.0,200.0,62.0,05000US51510,51,510,D,Renter,No,20.1-30% AMI
"Alexandria city, Virginia",190.0,199.0,63.0,05000US51510,51,510,D,Renter,No,30.1-40% AMI
"Alexandria city, Virginia",250.0,210.0,64.0,05000US51510,51,510,D,Renter,No,40.1-50% AMI
"Alexandria city, Virginia",540.0,182.0,65.0,05000US51510,51,510,D,Renter,No,50.1-60% AMI
"Alexandria city, Virginia",780.0,248.0,66.0,05000US51510,51,510,D,Renter,No,60.1-65% AMI
"Alexandria city, Virginia",2155.0,430.0,67.0,05000US51510,51,510,D,Renter,No,65.1-80% AMI
"Alexandria city, Virginia",2570.0,484.0,68.0,05000US51510,51,510,D,Renter,No,80.1-95% AMI
"Alexandria city, Virginia",800.0,216.0,69.0,05000US51510,51,510,D,Renter,No,95.1-100% AMI
"Alexandria city, Virginia",2105.0,493.0,70.0,05000US51510,51,510,D,Renter,No,100.1-115% AMI
"Alexandria city, Virginia",590.0,215.0,71.0,05000US51510,51,510,D,Renter,No,115.1-120% AMI
"Alexandria city, Virginia",1920.0,430.0,72.0,05000US51510,51,510,D,Renter,No,120.1-140% AMI
"Alexandria city, Virginia",5625.0,783.0,73.0,05000US51510,51,510,D,Renter,No,>140% AMI
"Alexandria city, Virginia",1020.0,303.0,74.0,05000US51510,51,510,S,Renter,N/A,All
"Alexandria city, Virginia",450.0,244.0,75.0,05000US51510,51,510,D,Renter,N/A,<=20% AMI
"Alexandria city, Virginia",20.0,34.0,76.0,05000US51510,51,510,D,Renter,N/A,20.1-30% AMI
"Alexandria city, Virginia",25.0,40.0,77.0,05000US51510,51,510,D,Renter,N/A,30.1-40% AMI
"Alexandria city, Virginia",20.0,33.0,78.0,05000US51510,51,510,D,Renter,N/A,40.1-50% AMI
"Alexandria city, Virginia",65.0,68.0,79.0,05000US51510,51,510,D,Renter,N/A,50.1-60% AMI
"Alexandria city, Virginia",70.0,100.0,80.0,05000US51510,51,510,D,Renter,N/A,60.1-65% AMI
"Alexandria city, Virginia",35.0,43.0,81.0,05000US51510,51,510,D,Renter,N/A,65.1-80% AMI
"Alexandria city, Virginia",60.0,70.0,82.0,05000US51510,51,510,D,Renter,N/A,80.1-95% AMI
"Alexandria city, Virginia",20.0,32.0,83.0,05000US51510,51,510,D,Renter,N/A,95.1-100% AMI
"Alexandria city, Virginia",100.0,77.0,84.0,05000US51510,51,510,D,Renter,N/A,100.1-115% AMI
"Alexandria city, Virginia",0.0,161.0,85.0,05000US51510,51,510,D,Renter,N/A,115.1-120% AMI
"Alexandria city, Virginia",45.0,61.0,86.0,05000US51510,51,510,D,Renter,N/A,120.1-140% AMI
"Alexandria city, Virginia",110.0,86.0,87.0,05000US51510,51,510,D,Renter,N/A,>140% AMI
