name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Hampton city, Virginia",690.0,295.0,69.0,05000US51650,51,650,D,Renter,No,95.1-100% AMI
"Hampton city, Virginia",1205.0,364.0,70.0,05000US51650,51,650,D,Renter,No,100.1-115% AMI
"Hampton city, Virginia",490.0,201.0,71.0,05000US51650,51,650,D,Renter,No,115.1-120% AMI
"Hampton city, Virginia",1390.0,374.0,72.0,05000US51650,51,650,D,Renter,No,120.1-140% AMI
"Hampton city, Virginia",2140.0,440.0,73.0,05000US51650,51,650,D,Renter,No,>140% AMI
"Hampton city, Virginia",1385.0,437.0,74.0,05000US51650,51,650,S,Renter,N/A,All
"Hampton city, Virginia",455.0,235.0,75.0,05000US51650,51,650,D,Renter,N/A,<=20% AMI
"Hampton city, Virginia",85.0,114.0,76.0,05000US51650,51,650,D,Renter,N/A,20.1-30% AMI
"Hampton city, Virginia",60.0,59.0,77.0,05000US51650,51,650,D,Renter,N/A,30.1-40% AMI
"Hampton city, Virginia",165.0,167.0,78.0,05000US51650,51,650,D,Renter,N/A,40.1-50% AMI
"Hampton city, Virginia",55.0,61.0,79.0,05000US51650,51,650,D,Renter,N/A,50.1-60% AMI
"Hampton city, Virginia",0.0,161.0,80.0,05000US51650,51,650,D,Renter,N/A,60.1-65% AMI
"Hampton city, Virginia",190.0,188.0,81.0,05000US51650,51,650,D,Renter,N/A,65.1-80% AMI
"Hampton city, Virginia",100.0,104.0,82.0,05000US51650,51,650,D,Renter,N/A,80.1-95% AMI
"Hampton city, Virginia",10.0,22.0,83.0,05000US51650,51,650,D,Renter,N/A,95.1-100% AMI
"Hampton city, Virginia",0.0,161.0,84.0,05000US51650,51,650,D,Renter,N/A,100.1-115% AMI
"Hampton city, Virginia",0.0,161.0,85.0,05000US51650,51,650,D,Renter,N/A,115.1-120% AMI
"Hampton city, Virginia",100.0,64.0,86.0,05000US51650,51,650,D,Renter,N/A,120.1-140% AMI
"Hampton city, Virginia",165.0,124.0,87.0,05000US51650,51,650,D,Renter,N/A,>140% AMI
