"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Overcrowding","Household_Income","Family_Structure"
"Bedford County, Virginia","0.0","161.0","70.0","05000US51019","51","019","D","Renter","No overcrowding","30% AMI or less","2+ families in household"
"Bedford County, Virginia","560.0","241.0","71.0","05000US51019","51","019","D","Renter","No overcrowding","30% AMI or less","Non-family household"
"Bedford County, Virginia","795.0","313.0","72.0","05000US51019","51","019","S","Renter","No overcrowding","30.1-50% AMI","All"
"Bedford County, Virginia","270.0","167.0","73.0","05000US51019","51","019","D","Renter","No overcrowding","30.1-50% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","74.0","05000US51019","51","019","D","Renter","No overcrowding","30.1-50% AMI","2+ families in household"
"Bedford County, Virginia","520.0","258.0","75.0","05000US51019","51","019","D","Renter","No overcrowding","30.1-50% AMI","Non-family household"
"Bedford County, Virginia","1175.0","382.0","76.0","05000US51019","51","019","S","Renter","No overcrowding","50.1-80% AMI","All"
"Bedford County, Virginia","380.0","170.0","77.0","05000US51019","51","019","D","Renter","No overcrowding","50.1-80% AMI","1 family household"
"Bedford County, Virginia","15.0","24.0","78.0","05000US51019","51","019","D","Renter","No overcrowding","50.1-80% AMI","2+ families in household"
"Bedford County, Virginia","780.0","332.0","79.0","05000US51019","51","019","D","Renter","No overcrowding","50.1-80% AMI","Non-family household"
"Bedford County, Virginia","410.0","249.0","80.0","05000US51019","51","019","S","Renter","No overcrowding","80.1-95% AMI","All"
"Bedford County, Virginia","225.0","171.0","81.0","05000US51019","51","019","D","Renter","No overcrowding","80.1-95% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","82.0","05000US51019","51","019","D","Renter","No overcrowding","80.1-95% AMI","2+ families in household"
"Bedford County, Virginia","185.0","176.0","83.0","05000US51019","51","019","D","Renter","No overcrowding","80.1-95% AMI","Non-family household"
"Bedford County, Virginia","1370.0","426.0","84.0","05000US51019","51","019","S","Renter","No overcrowding","95.1% AMI and above","All"
"Bedford County, Virginia","735.0","266.0","85.0","05000US51019","51","019","D","Renter","No overcrowding","95.1% AMI and above","1 family household"
"Bedford County, Virginia","20.0","40.0","86.0","05000US51019","51","019","D","Renter","No overcrowding","95.1% AMI and above","2+ families in household"
"Bedford County, Virginia","610.0","307.0","87.0","05000US51019","51","019","D","Renter","No overcrowding","95.1% AMI and above","Non-family household"
"Bedford County, Virginia","30.0","46.0","88.0","05000US51019","51","019","S","Renter","Moderate overcrowding","All","All"
"Bedford County, Virginia","30.0","46.0","89.0","05000US51019","51","019","S","Renter","Moderate overcrowding","30% AMI or less","All"
"Bedford County, Virginia","30.0","46.0","90.0","05000US51019","51","019","D","Renter","Moderate overcrowding","30% AMI or less","1 family household"
"Bedford County, Virginia","0.0","161.0","91.0","05000US51019","51","019","D","Renter","Moderate overcrowding","30% AMI or less","2+ families in household"
"Bedford County, Virginia","0.0","161.0","92.0","05000US51019","51","019","D","Renter","Moderate overcrowding","30% AMI or less","Non-family household"
"Bedford County, Virginia","0.0","161.0","93.0","05000US51019","51","019","S","Renter","Moderate overcrowding","30.1-50% AMI","All"
"Bedford County, Virginia","0.0","161.0","94.0","05000US51019","51","019","D","Renter","Moderate overcrowding","30.1-50% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","95.0","05000US51019","51","019","D","Renter","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Bedford County, Virginia","0.0","161.0","96.0","05000US51019","51","019","D","Renter","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Bedford County, Virginia","0.0","161.0","97.0","05000US51019","51","019","S","Renter","Moderate overcrowding","50.1-80% AMI","All"
"Bedford County, Virginia","0.0","161.0","98.0","05000US51019","51","019","D","Renter","Moderate overcrowding","50.1-80% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","99.0","05000US51019","51","019","D","Renter","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Bedford County, Virginia","0.0","161.0","100.0","05000US51019","51","019","D","Renter","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Bedford County, Virginia","0.0","161.0","101.0","05000US51019","51","019","S","Renter","Moderate overcrowding","80.1-95% AMI","All"
"Bedford County, Virginia","0.0","161.0","102.0","05000US51019","51","019","D","Renter","Moderate overcrowding","80.1-95% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","103.0","05000US51019","51","019","D","Renter","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Bedford County, Virginia","0.0","161.0","104.0","05000US51019","51","019","D","Renter","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Bedford County, Virginia","0.0","161.0","105.0","05000US51019","51","019","S","Renter","Moderate overcrowding","95.1% AMI and above","All"
"Bedford County, Virginia","0.0","161.0","106.0","05000US51019","51","019","D","Renter","Moderate overcrowding","95.1% AMI and above","1 family household"
"Bedford County, Virginia","0.0","161.0","107.0","05000US51019","51","019","D","Renter","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Bedford County, Virginia","0.0","161.0","108.0","05000US51019","51","019","D","Renter","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Bedford County, Virginia","0.0","161.0","109.0","05000US51019","51","019","S","Renter","Severe overcrowding","All","All"
"Bedford County, Virginia","0.0","161.0","110.0","05000US51019","51","019","S","Renter","Severe overcrowding","30% AMI or less","All"
"Bedford County, Virginia","0.0","161.0","111.0","05000US51019","51","019","D","Renter","Severe overcrowding","30% AMI or less","1 family household"
"Bedford County, Virginia","0.0","161.0","112.0","05000US51019","51","019","D","Renter","Severe overcrowding","30% AMI or less","2+ families in household"
"Bedford County, Virginia","0.0","161.0","113.0","05000US51019","51","019","D","Renter","Severe overcrowding","30% AMI or less","Non-family household"
"Bedford County, Virginia","0.0","161.0","114.0","05000US51019","51","019","S","Renter","Severe overcrowding","30.1-50% AMI","All"
"Bedford County, Virginia","0.0","161.0","115.0","05000US51019","51","019","D","Renter","Severe overcrowding","30.1-50% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","116.0","05000US51019","51","019","D","Renter","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Bedford County, Virginia","0.0","161.0","117.0","05000US51019","51","019","D","Renter","Severe overcrowding","30.1-50% AMI","Non-family household"
"Bedford County, Virginia","0.0","161.0","118.0","05000US51019","51","019","S","Renter","Severe overcrowding","50.1-80% AMI","All"
"Bedford County, Virginia","0.0","161.0","119.0","05000US51019","51","019","D","Renter","Severe overcrowding","50.1-80% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","120.0","05000US51019","51","019","D","Renter","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Bedford County, Virginia","0.0","161.0","121.0","05000US51019","51","019","D","Renter","Severe overcrowding","50.1-80% AMI","Non-family household"
"Bedford County, Virginia","0.0","161.0","122.0","05000US51019","51","019","S","Renter","Severe overcrowding","80.1-95% AMI","All"
"Bedford County, Virginia","0.0","161.0","123.0","05000US51019","51","019","D","Renter","Severe overcrowding","80.1-95% AMI","1 family household"
"Bedford County, Virginia","0.0","161.0","124.0","05000US51019","51","019","D","Renter","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Bedford County, Virginia","0.0","161.0","125.0","05000US51019","51","019","D","Renter","Severe overcrowding","80.1-95% AMI","Non-family household"
"Bedford County, Virginia","0.0","161.0","126.0","05000US51019","51","019","S","Renter","Severe overcrowding","95.1% AMI and above","All"
"Bedford County, Virginia","0.0","161.0","127.0","05000US51019","51","019","D","Renter","Severe overcrowding","95.1% AMI and above","1 family household"
"Bedford County, Virginia","0.0","161.0","128.0","05000US51019","51","019","D","Renter","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Bedford County, Virginia","0.0","161.0","129.0","05000US51019","51","019","D","Renter","Severe overcrowding","95.1% AMI and above","Non-family household"
"Botetourt County, Virginia","12770.0","284.0","1.0","05000US51023","51","023","T","All","All","All","All"
"Botetourt County, Virginia","11400.0","361.0","2.0","05000US51023","51","023","S","Owner","All","All","All"
"Botetourt County, Virginia","11370.0","361.0","3.0","05000US51023","51","023","S","Owner","No overcrowding","All","All"
"Botetourt County, Virginia","695.0","212.0","4.0","05000US51023","51","023","S","Owner","No overcrowding","30% AMI or less","All"
"Botetourt County, Virginia","245.0","134.0","5.0","05000US51023","51","023","D","Owner","No overcrowding","30% AMI or less","1 family household"
"Botetourt County, Virginia","0.0","161.0","6.0","05000US51023","51","023","D","Owner","No overcrowding","30% AMI or less","2+ families in household"
"Botetourt County, Virginia","450.0","157.0","7.0","05000US51023","51","023","D","Owner","No overcrowding","30% AMI or less","Non-family household"
"Botetourt County, Virginia","955.0","218.0","8.0","05000US51023","51","023","S","Owner","No overcrowding","30.1-50% AMI","All"
"Botetourt County, Virginia","490.0","149.0","9.0","05000US51023","51","023","D","Owner","No overcrowding","30.1-50% AMI","1 family household"
"Botetourt County, Virginia","35.0","47.0","10.0","05000US51023","51","023","D","Owner","No overcrowding","30.1-50% AMI","2+ families in household"
"Botetourt County, Virginia","430.0","172.0","11.0","05000US51023","51","023","D","Owner","No overcrowding","30.1-50% AMI","Non-family household"
"Botetourt County, Virginia","1620.0","326.0","12.0","05000US51023","51","023","S","Owner","No overcrowding","50.1-80% AMI","All"
"Botetourt County, Virginia","1080.0","274.0","13.0","05000US51023","51","023","D","Owner","No overcrowding","50.1-80% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","14.0","05000US51023","51","023","D","Owner","No overcrowding","50.1-80% AMI","2+ families in household"
"Botetourt County, Virginia","540.0","185.0","15.0","05000US51023","51","023","D","Owner","No overcrowding","50.1-80% AMI","Non-family household"
"Botetourt County, Virginia","720.0","209.0","16.0","05000US51023","51","023","S","Owner","No overcrowding","80.1-95% AMI","All"
"Botetourt County, Virginia","490.0","190.0","17.0","05000US51023","51","023","D","Owner","No overcrowding","80.1-95% AMI","1 family household"
"Botetourt County, Virginia","4.0","7.0","18.0","05000US51023","51","023","D","Owner","No overcrowding","80.1-95% AMI","2+ families in household"
"Botetourt County, Virginia","230.0","124.0","19.0","05000US51023","51","023","D","Owner","No overcrowding","80.1-95% AMI","Non-family household"
"Botetourt County, Virginia","7380.0","491.0","20.0","05000US51023","51","023","S","Owner","No overcrowding","95.1% AMI and above","All"
"Botetourt County, Virginia","6405.0","486.0","21.0","05000US51023","51","023","D","Owner","No overcrowding","95.1% AMI and above","1 family household"
"Botetourt County, Virginia","55.0","56.0","22.0","05000US51023","51","023","D","Owner","No overcrowding","95.1% AMI and above","2+ families in household"
"Botetourt County, Virginia","920.0","253.0","23.0","05000US51023","51","023","D","Owner","No overcrowding","95.1% AMI and above","Non-family household"
"Botetourt County, Virginia","30.0","46.0","24.0","05000US51023","51","023","S","Owner","Moderate overcrowding","All","All"
"Botetourt County, Virginia","0.0","161.0","25.0","05000US51023","51","023","S","Owner","Moderate overcrowding","30% AMI or less","All"
"Botetourt County, Virginia","0.0","161.0","26.0","05000US51023","51","023","D","Owner","Moderate overcrowding","30% AMI or less","1 family household"
"Botetourt County, Virginia","0.0","161.0","27.0","05000US51023","51","023","D","Owner","Moderate overcrowding","30% AMI or less","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","28.0","05000US51023","51","023","D","Owner","Moderate overcrowding","30% AMI or less","Non-family household"
"Botetourt County, Virginia","30.0","46.0","29.0","05000US51023","51","023","S","Owner","Moderate overcrowding","30.1-50% AMI","All"
"Botetourt County, Virginia","30.0","46.0","30.0","05000US51023","51","023","D","Owner","Moderate overcrowding","30.1-50% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","31.0","05000US51023","51","023","D","Owner","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","32.0","05000US51023","51","023","D","Owner","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","33.0","05000US51023","51","023","S","Owner","Moderate overcrowding","50.1-80% AMI","All"
"Botetourt County, Virginia","0.0","161.0","34.0","05000US51023","51","023","D","Owner","Moderate overcrowding","50.1-80% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","35.0","05000US51023","51","023","D","Owner","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","36.0","05000US51023","51","023","D","Owner","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","37.0","05000US51023","51","023","S","Owner","Moderate overcrowding","80.1-95% AMI","All"
"Botetourt County, Virginia","0.0","161.0","38.0","05000US51023","51","023","D","Owner","Moderate overcrowding","80.1-95% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","39.0","05000US51023","51","023","D","Owner","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","40.0","05000US51023","51","023","D","Owner","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","41.0","05000US51023","51","023","S","Owner","Moderate overcrowding","95.1% AMI and above","All"
"Botetourt County, Virginia","0.0","161.0","42.0","05000US51023","51","023","D","Owner","Moderate overcrowding","95.1% AMI and above","1 family household"
"Botetourt County, Virginia","0.0","161.0","43.0","05000US51023","51","023","D","Owner","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","44.0","05000US51023","51","023","D","Owner","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Botetourt County, Virginia","0.0","161.0","45.0","05000US51023","51","023","S","Owner","Severe overcrowding","All","All"
"Botetourt County, Virginia","0.0","161.0","46.0","05000US51023","51","023","S","Owner","Severe overcrowding","30% AMI or less","All"
"Botetourt County, Virginia","0.0","161.0","47.0","05000US51023","51","023","D","Owner","Severe overcrowding","30% AMI or less","1 family household"
"Botetourt County, Virginia","0.0","161.0","48.0","05000US51023","51","023","D","Owner","Severe overcrowding","30% AMI or less","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","49.0","05000US51023","51","023","D","Owner","Severe overcrowding","30% AMI or less","Non-family household"
"Botetourt County, Virginia","0.0","161.0","50.0","05000US51023","51","023","S","Owner","Severe overcrowding","30.1-50% AMI","All"
"Botetourt County, Virginia","0.0","161.0","51.0","05000US51023","51","023","D","Owner","Severe overcrowding","30.1-50% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","52.0","05000US51023","51","023","D","Owner","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","53.0","05000US51023","51","023","D","Owner","Severe overcrowding","30.1-50% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","54.0","05000US51023","51","023","S","Owner","Severe overcrowding","50.1-80% AMI","All"
"Botetourt County, Virginia","0.0","161.0","55.0","05000US51023","51","023","D","Owner","Severe overcrowding","50.1-80% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","56.0","05000US51023","51","023","D","Owner","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","57.0","05000US51023","51","023","D","Owner","Severe overcrowding","50.1-80% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","58.0","05000US51023","51","023","S","Owner","Severe overcrowding","80.1-95% AMI","All"
"Botetourt County, Virginia","0.0","161.0","59.0","05000US51023","51","023","D","Owner","Severe overcrowding","80.1-95% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","60.0","05000US51023","51","023","D","Owner","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","61.0","05000US51023","51","023","D","Owner","Severe overcrowding","80.1-95% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","62.0","05000US51023","51","023","S","Owner","Severe overcrowding","95.1% AMI and above","All"
"Botetourt County, Virginia","0.0","161.0","63.0","05000US51023","51","023","D","Owner","Severe overcrowding","95.1% AMI and above","1 family household"
"Botetourt County, Virginia","0.0","161.0","64.0","05000US51023","51","023","D","Owner","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","65.0","05000US51023","51","023","D","Owner","Severe overcrowding","95.1% AMI and above","Non-family household"
"Botetourt County, Virginia","1375.0","319.0","66.0","05000US51023","51","023","S","Renter","All","All","All"
"Botetourt County, Virginia","1325.0","313.0","67.0","05000US51023","51","023","S","Renter","No overcrowding","All","All"
"Botetourt County, Virginia","315.0","193.0","68.0","05000US51023","51","023","S","Renter","No overcrowding","30% AMI or less","All"
"Botetourt County, Virginia","125.0","130.0","69.0","05000US51023","51","023","D","Renter","No overcrowding","30% AMI or less","1 family household"
"Botetourt County, Virginia","0.0","161.0","70.0","05000US51023","51","023","D","Renter","No overcrowding","30% AMI or less","2+ families in household"
"Botetourt County, Virginia","190.0","141.0","71.0","05000US51023","51","023","D","Renter","No overcrowding","30% AMI or less","Non-family household"
"Botetourt County, Virginia","250.0","155.0","72.0","05000US51023","51","023","S","Renter","No overcrowding","30.1-50% AMI","All"
"Botetourt County, Virginia","155.0","120.0","73.0","05000US51023","51","023","D","Renter","No overcrowding","30.1-50% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","74.0","05000US51023","51","023","D","Renter","No overcrowding","30.1-50% AMI","2+ families in household"
"Botetourt County, Virginia","100.0","96.0","75.0","05000US51023","51","023","D","Renter","No overcrowding","30.1-50% AMI","Non-family household"
"Botetourt County, Virginia","215.0","113.0","76.0","05000US51023","51","023","S","Renter","No overcrowding","50.1-80% AMI","All"
"Botetourt County, Virginia","190.0","109.0","77.0","05000US51023","51","023","D","Renter","No overcrowding","50.1-80% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","78.0","05000US51023","51","023","D","Renter","No overcrowding","50.1-80% AMI","2+ families in household"
"Botetourt County, Virginia","25.0","35.0","79.0","05000US51023","51","023","D","Renter","No overcrowding","50.1-80% AMI","Non-family household"
"Botetourt County, Virginia","120.0","84.0","80.0","05000US51023","51","023","S","Renter","No overcrowding","80.1-95% AMI","All"
"Botetourt County, Virginia","40.0","48.0","81.0","05000US51023","51","023","D","Renter","No overcrowding","80.1-95% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","82.0","05000US51023","51","023","D","Renter","No overcrowding","80.1-95% AMI","2+ families in household"
"Botetourt County, Virginia","75.0","76.0","83.0","05000US51023","51","023","D","Renter","No overcrowding","80.1-95% AMI","Non-family household"
"Botetourt County, Virginia","425.0","177.0","84.0","05000US51023","51","023","S","Renter","No overcrowding","95.1% AMI and above","All"
"Botetourt County, Virginia","280.0","163.0","85.0","05000US51023","51","023","D","Renter","No overcrowding","95.1% AMI and above","1 family household"
"Botetourt County, Virginia","4.0","17.0","86.0","05000US51023","51","023","D","Renter","No overcrowding","95.1% AMI and above","2+ families in household"
"Botetourt County, Virginia","140.0","126.0","87.0","05000US51023","51","023","D","Renter","No overcrowding","95.1% AMI and above","Non-family household"
"Botetourt County, Virginia","50.0","65.0","88.0","05000US51023","51","023","S","Renter","Moderate overcrowding","All","All"
"Botetourt County, Virginia","10.0","17.0","89.0","05000US51023","51","023","S","Renter","Moderate overcrowding","30% AMI or less","All"
"Botetourt County, Virginia","10.0","17.0","90.0","05000US51023","51","023","D","Renter","Moderate overcrowding","30% AMI or less","1 family household"
"Botetourt County, Virginia","0.0","161.0","91.0","05000US51023","51","023","D","Renter","Moderate overcrowding","30% AMI or less","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","92.0","05000US51023","51","023","D","Renter","Moderate overcrowding","30% AMI or less","Non-family household"
"Botetourt County, Virginia","0.0","161.0","93.0","05000US51023","51","023","S","Renter","Moderate overcrowding","30.1-50% AMI","All"
"Botetourt County, Virginia","0.0","161.0","94.0","05000US51023","51","023","D","Renter","Moderate overcrowding","30.1-50% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","95.0","05000US51023","51","023","D","Renter","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","96.0","05000US51023","51","023","D","Renter","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Botetourt County, Virginia","40.0","65.0","97.0","05000US51023","51","023","S","Renter","Moderate overcrowding","50.1-80% AMI","All"
"Botetourt County, Virginia","40.0","65.0","98.0","05000US51023","51","023","D","Renter","Moderate overcrowding","50.1-80% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","99.0","05000US51023","51","023","D","Renter","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","100.0","05000US51023","51","023","D","Renter","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","101.0","05000US51023","51","023","S","Renter","Moderate overcrowding","80.1-95% AMI","All"
"Botetourt County, Virginia","0.0","161.0","102.0","05000US51023","51","023","D","Renter","Moderate overcrowding","80.1-95% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","103.0","05000US51023","51","023","D","Renter","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","104.0","05000US51023","51","023","D","Renter","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","105.0","05000US51023","51","023","S","Renter","Moderate overcrowding","95.1% AMI and above","All"
"Botetourt County, Virginia","0.0","161.0","106.0","05000US51023","51","023","D","Renter","Moderate overcrowding","95.1% AMI and above","1 family household"
"Botetourt County, Virginia","0.0","161.0","107.0","05000US51023","51","023","D","Renter","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","108.0","05000US51023","51","023","D","Renter","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Botetourt County, Virginia","0.0","161.0","109.0","05000US51023","51","023","S","Renter","Severe overcrowding","All","All"
"Botetourt County, Virginia","0.0","161.0","110.0","05000US51023","51","023","S","Renter","Severe overcrowding","30% AMI or less","All"
"Botetourt County, Virginia","0.0","161.0","111.0","05000US51023","51","023","D","Renter","Severe overcrowding","30% AMI or less","1 family household"
"Botetourt County, Virginia","0.0","161.0","112.0","05000US51023","51","023","D","Renter","Severe overcrowding","30% AMI or less","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","113.0","05000US51023","51","023","D","Renter","Severe overcrowding","30% AMI or less","Non-family household"
"Botetourt County, Virginia","0.0","161.0","114.0","05000US51023","51","023","S","Renter","Severe overcrowding","30.1-50% AMI","All"
"Botetourt County, Virginia","0.0","161.0","115.0","05000US51023","51","023","D","Renter","Severe overcrowding","30.1-50% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","116.0","05000US51023","51","023","D","Renter","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","117.0","05000US51023","51","023","D","Renter","Severe overcrowding","30.1-50% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","118.0","05000US51023","51","023","S","Renter","Severe overcrowding","50.1-80% AMI","All"
"Botetourt County, Virginia","0.0","161.0","119.0","05000US51023","51","023","D","Renter","Severe overcrowding","50.1-80% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","120.0","05000US51023","51","023","D","Renter","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","121.0","05000US51023","51","023","D","Renter","Severe overcrowding","50.1-80% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","122.0","05000US51023","51","023","S","Renter","Severe overcrowding","80.1-95% AMI","All"
"Botetourt County, Virginia","0.0","161.0","123.0","05000US51023","51","023","D","Renter","Severe overcrowding","80.1-95% AMI","1 family household"
"Botetourt County, Virginia","0.0","161.0","124.0","05000US51023","51","023","D","Renter","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","125.0","05000US51023","51","023","D","Renter","Severe overcrowding","80.1-95% AMI","Non-family household"
"Botetourt County, Virginia","0.0","161.0","126.0","05000US51023","51","023","S","Renter","Severe overcrowding","95.1% AMI and above","All"
"Botetourt County, Virginia","0.0","161.0","127.0","05000US51023","51","023","D","Renter","Severe overcrowding","95.1% AMI and above","1 family household"
"Botetourt County, Virginia","0.0","161.0","128.0","05000US51023","51","023","D","Renter","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Botetourt County, Virginia","0.0","161.0","129.0","05000US51023","51","023","D","Renter","Severe overcrowding","95.1% AMI and above","Non-family household"
"Buchanan County, Virginia","9195.0","412.0","1.0","05000US51027","51","027","T","All","All","All","All"
"Buchanan County, Virginia","7485.0","474.0","2.0","05000US51027","51","027","S","Owner","All","All","All"
"Buchanan County, Virginia","7465.0","470.0","3.0","05000US51027","51","027","S","Owner","No overcrowding","All","All"
"Buchanan County, Virginia","1300.0","310.0","4.0","05000US51027","51","027","S","Owner","No overcrowding","30% AMI or less","All"
"Buchanan County, Virginia","650.0","259.0","5.0","05000US51027","51","027","D","Owner","No overcrowding","30% AMI or less","1 family household"
"Buchanan County, Virginia","0.0","161.0","6.0","05000US51027","51","027","D","Owner","No overcrowding","30% AMI or less","2+ families in household"
"Buchanan County, Virginia","650.0","192.0","7.0","05000US51027","51","027","D","Owner","No overcrowding","30% AMI or less","Non-family household"
"Buchanan County, Virginia","1400.0","351.0","8.0","05000US51027","51","027","S","Owner","No overcrowding","30.1-50% AMI","All"
"Buchanan County, Virginia","610.0","252.0","9.0","05000US51027","51","027","D","Owner","No overcrowding","30.1-50% AMI","1 family household"
"Buchanan County, Virginia","25.0","42.0","10.0","05000US51027","51","027","D","Owner","No overcrowding","30.1-50% AMI","2+ families in household"
"Buchanan County, Virginia","770.0","279.0","11.0","05000US51027","51","027","D","Owner","No overcrowding","30.1-50% AMI","Non-family household"
"Buchanan County, Virginia","1740.0","365.0","12.0","05000US51027","51","027","S","Owner","No overcrowding","50.1-80% AMI","All"
"Buchanan County, Virginia","1200.0","313.0","13.0","05000US51027","51","027","D","Owner","No overcrowding","50.1-80% AMI","1 family household"
"Buchanan County, Virginia","70.0","69.0","14.0","05000US51027","51","027","D","Owner","No overcrowding","50.1-80% AMI","2+ families in household"
"Buchanan County, Virginia","470.0","185.0","15.0","05000US51027","51","027","D","Owner","No overcrowding","50.1-80% AMI","Non-family household"
"Buchanan County, Virginia","460.0","168.0","16.0","05000US51027","51","027","S","Owner","No overcrowding","80.1-95% AMI","All"
"Buchanan County, Virginia","370.0","141.0","17.0","05000US51027","51","027","D","Owner","No overcrowding","80.1-95% AMI","1 family household"
"Buchanan County, Virginia","0.0","161.0","18.0","05000US51027","51","027","D","Owner","No overcrowding","80.1-95% AMI","2+ families in household"
"Buchanan County, Virginia","95.0","70.0","19.0","05000US51027","51","027","D","Owner","No overcrowding","80.1-95% AMI","Non-family household"
"Buchanan County, Virginia","2565.0","331.0","20.0","05000US51027","51","027","S","Owner","No overcrowding","95.1% AMI and above","All"
"Buchanan County, Virginia","2285.0","337.0","21.0","05000US51027","51","027","D","Owner","No overcrowding","95.1% AMI and above","1 family household"
"Buchanan County, Virginia","45.0","59.0","22.0","05000US51027","51","027","D","Owner","No overcrowding","95.1% AMI and above","2+ families in household"
"Buchanan County, Virginia","235.0","126.0","23.0","05000US51027","51","027","D","Owner","No overcrowding","95.1% AMI and above","Non-family household"
"Buchanan County, Virginia","25.0","40.0","24.0","05000US51027","51","027","S","Owner","Moderate overcrowding","All","All"
"Buchanan County, Virginia","0.0","161.0","25.0","05000US51027","51","027","S","Owner","Moderate overcrowding","30% AMI or less","All"
"Buchanan County, Virginia","0.0","161.0","26.0","05000US51027","51","027","D","Owner","Moderate overcrowding","30% AMI or less","1 family household"
"Buchanan County, Virginia","0.0","161.0","27.0","05000US51027","51","027","D","Owner","Moderate overcrowding","30% AMI or less","2+ families in household"
"Buchanan County, Virginia","0.0","161.0","28.0","05000US51027","51","027","D","Owner","Moderate overcrowding","30% AMI or less","Non-family household"
