"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Elderly_Status"
"Franklin County, Virginia","395.0","147.0","30.0","05000US51067","51","067","D","Owner","no","30.1-50% AMI","Elderly"
"Franklin County, Virginia","375.0","178.0","31.0","05000US51067","51","067","D","Owner","no","30.1-50% AMI","Extra-elderly"
"Franklin County, Virginia","450.0","208.0","32.0","05000US51067","51","067","D","Owner","no","30.1-50% AMI","Non-elderly"
"Franklin County, Virginia","1995.0","435.0","33.0","05000US51067","51","067","S","Owner","no","50.1-80% AMI","All"
"Franklin County, Virginia","475.0","165.0","34.0","05000US51067","51","067","D","Owner","no","50.1-80% AMI","Elderly"
"Franklin County, Virginia","375.0","166.0","35.0","05000US51067","51","067","D","Owner","no","50.1-80% AMI","Extra-elderly"
"Franklin County, Virginia","1145.0","345.0","36.0","05000US51067","51","067","D","Owner","no","50.1-80% AMI","Non-elderly"
"Franklin County, Virginia","1155.0","287.0","37.0","05000US51067","51","067","S","Owner","no","80.1-95% AMI","All"
"Franklin County, Virginia","225.0","123.0","38.0","05000US51067","51","067","D","Owner","no","80.1-95% AMI","Elderly"
"Franklin County, Virginia","140.0","96.0","39.0","05000US51067","51","067","D","Owner","no","80.1-95% AMI","Extra-elderly"
"Franklin County, Virginia","790.0","258.0","40.0","05000US51067","51","067","D","Owner","no","80.1-95% AMI","Non-elderly"
"Franklin County, Virginia","8060.0","673.0","41.0","05000US51067","51","067","S","Owner","no","95.1% AMI and above","All"
"Franklin County, Virginia","1800.0","312.0","42.0","05000US51067","51","067","D","Owner","no","95.1% AMI and above","Elderly"
"Franklin County, Virginia","825.0","212.0","43.0","05000US51067","51","067","D","Owner","no","95.1% AMI and above","Extra-elderly"
"Franklin County, Virginia","5430.0","624.0","44.0","05000US51067","51","067","D","Owner","no","95.1% AMI and above","Non-elderly"
"Franklin County, Virginia","65.0","65.0","45.0","05000US51067","51","067","S","Owner","N/A","All","All"
"Franklin County, Virginia","65.0","65.0","46.0","05000US51067","51","067","S","Owner","N/A","30% AMI or less","All"
"Franklin County, Virginia","0.0","161.0","47.0","05000US51067","51","067","D","Owner","N/A","30% AMI or less","Elderly"
"Franklin County, Virginia","0.0","161.0","48.0","05000US51067","51","067","D","Owner","N/A","30% AMI or less","Extra-elderly"
"Franklin County, Virginia","65.0","65.0","49.0","05000US51067","51","067","D","Owner","N/A","30% AMI or less","Non-elderly"
"Franklin County, Virginia","0.0","161.0","50.0","05000US51067","51","067","S","Owner","N/A","30.1-50% AMI","All"
"Franklin County, Virginia","0.0","161.0","51.0","05000US51067","51","067","D","Owner","N/A","30.1-50% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","52.0","05000US51067","51","067","D","Owner","N/A","30.1-50% AMI","Extra-elderly"
"Franklin County, Virginia","0.0","161.0","53.0","05000US51067","51","067","D","Owner","N/A","30.1-50% AMI","Non-elderly"
"Franklin County, Virginia","0.0","161.0","54.0","05000US51067","51","067","S","Owner","N/A","50.1-80% AMI","All"
"Franklin County, Virginia","0.0","161.0","55.0","05000US51067","51","067","D","Owner","N/A","50.1-80% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","56.0","05000US51067","51","067","D","Owner","N/A","50.1-80% AMI","Extra-elderly"
"Franklin County, Virginia","0.0","161.0","57.0","05000US51067","51","067","D","Owner","N/A","50.1-80% AMI","Non-elderly"
"Franklin County, Virginia","0.0","161.0","58.0","05000US51067","51","067","S","Owner","N/A","80.1-95% AMI","All"
"Franklin County, Virginia","0.0","161.0","59.0","05000US51067","51","067","D","Owner","N/A","80.1-95% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","60.0","05000US51067","51","067","D","Owner","N/A","80.1-95% AMI","Extra-elderly"
"Franklin County, Virginia","0.0","161.0","61.0","05000US51067","51","067","D","Owner","N/A","80.1-95% AMI","Non-elderly"
"Franklin County, Virginia","0.0","161.0","62.0","05000US51067","51","067","S","Owner","N/A","95.1% AMI and above","All"
"Franklin County, Virginia","0.0","161.0","63.0","05000US51067","51","067","D","Owner","N/A","95.1% AMI and above","Elderly"
"Franklin County, Virginia","0.0","161.0","64.0","05000US51067","51","067","D","Owner","N/A","95.1% AMI and above","Extra-elderly"
"Franklin County, Virginia","0.0","161.0","65.0","05000US51067","51","067","D","Owner","N/A","95.1% AMI and above","Non-elderly"
"Franklin County, Virginia","3875.0","538.0","66.0","05000US51067","51","067","S","Renter","All","All","All"
"Franklin County, Virginia","1130.0","312.0","67.0","05000US51067","51","067","S","Renter","Yes","All","All"
"Franklin County, Virginia","795.0","275.0","68.0","05000US51067","51","067","S","Renter","Yes","30% AMI or less","All"
"Franklin County, Virginia","20.0","39.0","69.0","05000US51067","51","067","D","Renter","Yes","30% AMI or less","Elderly"
"Franklin County, Virginia","30.0","53.0","70.0","05000US51067","51","067","D","Renter","Yes","30% AMI or less","Extra-elderly"
"Franklin County, Virginia","740.0","265.0","71.0","05000US51067","51","067","D","Renter","Yes","30% AMI or less","Non-elderly"
"Franklin County, Virginia","180.0","110.0","72.0","05000US51067","51","067","S","Renter","Yes","30.1-50% AMI","All"
"Franklin County, Virginia","20.0","33.0","73.0","05000US51067","51","067","D","Renter","Yes","30.1-50% AMI","Elderly"
"Franklin County, Virginia","75.0","78.0","74.0","05000US51067","51","067","D","Renter","Yes","30.1-50% AMI","Extra-elderly"
"Franklin County, Virginia","85.0","77.0","75.0","05000US51067","51","067","D","Renter","Yes","30.1-50% AMI","Non-elderly"
"Franklin County, Virginia","130.0","109.0","76.0","05000US51067","51","067","S","Renter","Yes","50.1-80% AMI","All"
"Franklin County, Virginia","25.0","44.0","77.0","05000US51067","51","067","D","Renter","Yes","50.1-80% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","78.0","05000US51067","51","067","D","Renter","Yes","50.1-80% AMI","Extra-elderly"
"Franklin County, Virginia","105.0","99.0","79.0","05000US51067","51","067","D","Renter","Yes","50.1-80% AMI","Non-elderly"
"Franklin County, Virginia","25.0","43.0","80.0","05000US51067","51","067","S","Renter","Yes","80.1-95% AMI","All"
"Franklin County, Virginia","0.0","161.0","81.0","05000US51067","51","067","D","Renter","Yes","80.1-95% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","82.0","05000US51067","51","067","D","Renter","Yes","80.1-95% AMI","Extra-elderly"
"Franklin County, Virginia","25.0","43.0","83.0","05000US51067","51","067","D","Renter","Yes","80.1-95% AMI","Non-elderly"
"Franklin County, Virginia","0.0","161.0","84.0","05000US51067","51","067","S","Renter","Yes","95.1% AMI and above","All"
"Franklin County, Virginia","0.0","161.0","85.0","05000US51067","51","067","D","Renter","Yes","95.1% AMI and above","Elderly"
"Franklin County, Virginia","0.0","161.0","86.0","05000US51067","51","067","D","Renter","Yes","95.1% AMI and above","Extra-elderly"
"Franklin County, Virginia","0.0","161.0","87.0","05000US51067","51","067","D","Renter","Yes","95.1% AMI and above","Non-elderly"
"Franklin County, Virginia","2130.0","475.0","88.0","05000US51067","51","067","S","Renter","No","All","All"
"Franklin County, Virginia","30.0","54.0","89.0","05000US51067","51","067","S","Renter","No","30% AMI or less","All"
"Franklin County, Virginia","0.0","161.0","90.0","05000US51067","51","067","D","Renter","No","30% AMI or less","Elderly"
"Franklin County, Virginia","30.0","54.0","91.0","05000US51067","51","067","D","Renter","No","30% AMI or less","Extra-elderly"
"Franklin County, Virginia","0.0","161.0","92.0","05000US51067","51","067","D","Renter","No","30% AMI or less","Non-elderly"
"Franklin County, Virginia","75.0","74.0","93.0","05000US51067","51","067","S","Renter","No","30.1-50% AMI","All"
"Franklin County, Virginia","0.0","161.0","94.0","05000US51067","51","067","D","Renter","No","30.1-50% AMI","Elderly"
"Franklin County, Virginia","60.0","68.0","95.0","05000US51067","51","067","D","Renter","No","30.1-50% AMI","Extra-elderly"
"Franklin County, Virginia","20.0","34.0","96.0","05000US51067","51","067","D","Renter","No","30.1-50% AMI","Non-elderly"
"Franklin County, Virginia","800.0","286.0","97.0","05000US51067","51","067","S","Renter","No","50.1-80% AMI","All"
"Franklin County, Virginia","40.0","48.0","98.0","05000US51067","51","067","D","Renter","No","50.1-80% AMI","Elderly"
"Franklin County, Virginia","30.0","51.0","99.0","05000US51067","51","067","D","Renter","No","50.1-80% AMI","Extra-elderly"
"Franklin County, Virginia","730.0","288.0","100.0","05000US51067","51","067","D","Renter","No","50.1-80% AMI","Non-elderly"
"Franklin County, Virginia","280.0","174.0","101.0","05000US51067","51","067","S","Renter","No","80.1-95% AMI","All"
"Franklin County, Virginia","0.0","161.0","102.0","05000US51067","51","067","D","Renter","No","80.1-95% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","103.0","05000US51067","51","067","D","Renter","No","80.1-95% AMI","Extra-elderly"
"Franklin County, Virginia","280.0","174.0","104.0","05000US51067","51","067","D","Renter","No","80.1-95% AMI","Non-elderly"
"Franklin County, Virginia","940.0","307.0","105.0","05000US51067","51","067","S","Renter","No","95.1% AMI and above","All"
"Franklin County, Virginia","60.0","93.0","106.0","05000US51067","51","067","D","Renter","No","95.1% AMI and above","Elderly"
"Franklin County, Virginia","25.0","45.0","107.0","05000US51067","51","067","D","Renter","No","95.1% AMI and above","Extra-elderly"
"Franklin County, Virginia","850.0","302.0","108.0","05000US51067","51","067","D","Renter","No","95.1% AMI and above","Non-elderly"
"Franklin County, Virginia","615.0","211.0","109.0","05000US51067","51","067","S","Renter","N/A","All","All"
"Franklin County, Virginia","95.0","83.0","110.0","05000US51067","51","067","S","Renter","N/A","30% AMI or less","All"
"Franklin County, Virginia","0.0","161.0","111.0","05000US51067","51","067","D","Renter","N/A","30% AMI or less","Elderly"
"Franklin County, Virginia","30.0","55.0","112.0","05000US51067","51","067","D","Renter","N/A","30% AMI or less","Extra-elderly"
"Franklin County, Virginia","65.0","64.0","113.0","05000US51067","51","067","D","Renter","N/A","30% AMI or less","Non-elderly"
"Franklin County, Virginia","140.0","111.0","114.0","05000US51067","51","067","S","Renter","N/A","30.1-50% AMI","All"
"Franklin County, Virginia","0.0","161.0","115.0","05000US51067","51","067","D","Renter","N/A","30.1-50% AMI","Elderly"
"Franklin County, Virginia","25.0","42.0","116.0","05000US51067","51","067","D","Renter","N/A","30.1-50% AMI","Extra-elderly"
"Franklin County, Virginia","115.0","94.0","117.0","05000US51067","51","067","D","Renter","N/A","30.1-50% AMI","Non-elderly"
"Franklin County, Virginia","210.0","119.0","118.0","05000US51067","51","067","S","Renter","N/A","50.1-80% AMI","All"
"Franklin County, Virginia","20.0","38.0","119.0","05000US51067","51","067","D","Renter","N/A","50.1-80% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","120.0","05000US51067","51","067","D","Renter","N/A","50.1-80% AMI","Extra-elderly"
"Franklin County, Virginia","185.0","119.0","121.0","05000US51067","51","067","D","Renter","N/A","50.1-80% AMI","Non-elderly"
"Franklin County, Virginia","60.0","94.0","122.0","05000US51067","51","067","S","Renter","N/A","80.1-95% AMI","All"
"Franklin County, Virginia","0.0","161.0","123.0","05000US51067","51","067","D","Renter","N/A","80.1-95% AMI","Elderly"
"Franklin County, Virginia","0.0","161.0","124.0","05000US51067","51","067","D","Renter","N/A","80.1-95% AMI","Extra-elderly"
"Franklin County, Virginia","60.0","94.0","125.0","05000US51067","51","067","D","Renter","N/A","80.1-95% AMI","Non-elderly"
"Franklin County, Virginia","115.0","86.0","126.0","05000US51067","51","067","S","Renter","N/A","95.1% AMI and above","All"
"Franklin County, Virginia","0.0","161.0","127.0","05000US51067","51","067","D","Renter","N/A","95.1% AMI and above","Elderly"
"Franklin County, Virginia","0.0","161.0","128.0","05000US51067","51","067","D","Renter","N/A","95.1% AMI and above","Extra-elderly"
"Franklin County, Virginia","115.0","86.0","129.0","05000US51067","51","067","D","Renter","N/A","95.1% AMI and above","Non-elderly"
"Frederick County, Virginia","26545.0","470.0","1.0","05000US51069","51","069","T","All","All","All","All"
"Frederick County, Virginia","20985.0","674.0","2.0","05000US51069","51","069","S","Owner","All","All","All"
"Frederick County, Virginia","5775.0","622.0","3.0","05000US51069","51","069","S","Owner","yes","All","All"
"Frederick County, Virginia","975.0","288.0","4.0","05000US51069","51","069","S","Owner","yes","30% AMI or less","All"
"Frederick County, Virginia","190.0","135.0","5.0","05000US51069","51","069","D","Owner","yes","30% AMI or less","Elderly"
"Frederick County, Virginia","165.0","79.0","6.0","05000US51069","51","069","D","Owner","yes","30% AMI or less","Extra-elderly"
"Frederick County, Virginia","615.0","254.0","7.0","05000US51069","51","069","D","Owner","yes","30% AMI or less","Non-elderly"
"Frederick County, Virginia","710.0","294.0","8.0","05000US51069","51","069","S","Owner","yes","30.1-50% AMI","All"
"Frederick County, Virginia","140.0","90.0","9.0","05000US51069","51","069","D","Owner","yes","30.1-50% AMI","Elderly"
"Frederick County, Virginia","180.0","102.0","10.0","05000US51069","51","069","D","Owner","yes","30.1-50% AMI","Extra-elderly"
"Frederick County, Virginia","395.0","250.0","11.0","05000US51069","51","069","D","Owner","yes","30.1-50% AMI","Non-elderly"
"Frederick County, Virginia","1125.0","302.0","12.0","05000US51069","51","069","S","Owner","yes","50.1-80% AMI","All"
"Frederick County, Virginia","195.0","113.0","13.0","05000US51069","51","069","D","Owner","yes","50.1-80% AMI","Elderly"
"Frederick County, Virginia","55.0","55.0","14.0","05000US51069","51","069","D","Owner","yes","50.1-80% AMI","Extra-elderly"
"Frederick County, Virginia","875.0","268.0","15.0","05000US51069","51","069","D","Owner","yes","50.1-80% AMI","Non-elderly"
"Frederick County, Virginia","960.0","323.0","16.0","05000US51069","51","069","S","Owner","yes","80.1-95% AMI","All"
"Frederick County, Virginia","115.0","75.0","17.0","05000US51069","51","069","D","Owner","yes","80.1-95% AMI","Elderly"
"Frederick County, Virginia","70.0","58.0","18.0","05000US51069","51","069","D","Owner","yes","80.1-95% AMI","Extra-elderly"
"Frederick County, Virginia","775.0","299.0","19.0","05000US51069","51","069","D","Owner","yes","80.1-95% AMI","Non-elderly"
"Frederick County, Virginia","2005.0","276.0","20.0","05000US51069","51","069","S","Owner","yes","95.1% AMI and above","All"
"Frederick County, Virginia","120.0","74.0","21.0","05000US51069","51","069","D","Owner","yes","95.1% AMI and above","Elderly"
"Frederick County, Virginia","100.0","69.0","22.0","05000US51069","51","069","D","Owner","yes","95.1% AMI and above","Extra-elderly"
"Frederick County, Virginia","1785.0","291.0","23.0","05000US51069","51","069","D","Owner","yes","95.1% AMI and above","Non-elderly"
"Frederick County, Virginia","15165.0","659.0","24.0","05000US51069","51","069","S","Owner","no","All","All"
"Frederick County, Virginia","165.0","105.0","25.0","05000US51069","51","069","S","Owner","no","30% AMI or less","All"
"Frederick County, Virginia","35.0","43.0","26.0","05000US51069","51","069","D","Owner","no","30% AMI or less","Elderly"
"Frederick County, Virginia","90.0","79.0","27.0","05000US51069","51","069","D","Owner","no","30% AMI or less","Extra-elderly"
"Frederick County, Virginia","40.0","48.0","28.0","05000US51069","51","069","D","Owner","no","30% AMI or less","Non-elderly"
"Frederick County, Virginia","865.0","228.0","29.0","05000US51069","51","069","S","Owner","no","30.1-50% AMI","All"
"Frederick County, Virginia","195.0","93.0","30.0","05000US51069","51","069","D","Owner","no","30.1-50% AMI","Elderly"
"Frederick County, Virginia","430.0","180.0","31.0","05000US51069","51","069","D","Owner","no","30.1-50% AMI","Extra-elderly"
"Frederick County, Virginia","245.0","124.0","32.0","05000US51069","51","069","D","Owner","no","30.1-50% AMI","Non-elderly"
"Frederick County, Virginia","1765.0","316.0","33.0","05000US51069","51","069","S","Owner","no","50.1-80% AMI","All"
"Frederick County, Virginia","625.0","186.0","34.0","05000US51069","51","069","D","Owner","no","50.1-80% AMI","Elderly"
"Frederick County, Virginia","400.0","147.0","35.0","05000US51069","51","069","D","Owner","no","50.1-80% AMI","Extra-elderly"
"Frederick County, Virginia","740.0","226.0","36.0","05000US51069","51","069","D","Owner","no","50.1-80% AMI","Non-elderly"
"Frederick County, Virginia","870.0","230.0","37.0","05000US51069","51","069","S","Owner","no","80.1-95% AMI","All"
"Frederick County, Virginia","230.0","107.0","38.0","05000US51069","51","069","D","Owner","no","80.1-95% AMI","Elderly"
"Frederick County, Virginia","55.0","53.0","39.0","05000US51069","51","069","D","Owner","no","80.1-95% AMI","Extra-elderly"
"Frederick County, Virginia","585.0","200.0","40.0","05000US51069","51","069","D","Owner","no","80.1-95% AMI","Non-elderly"
"Frederick County, Virginia","11490.0","644.0","41.0","05000US51069","51","069","S","Owner","no","95.1% AMI and above","All"
"Frederick County, Virginia","1975.0","261.0","42.0","05000US51069","51","069","D","Owner","no","95.1% AMI and above","Elderly"
"Frederick County, Virginia","665.0","166.0","43.0","05000US51069","51","069","D","Owner","no","95.1% AMI and above","Extra-elderly"
"Frederick County, Virginia","8855.0","584.0","44.0","05000US51069","51","069","D","Owner","no","95.1% AMI and above","Non-elderly"
"Frederick County, Virginia","45.0","46.0","45.0","05000US51069","51","069","S","Owner","N/A","All","All"
"Frederick County, Virginia","45.0","46.0","46.0","05000US51069","51","069","S","Owner","N/A","30% AMI or less","All"
"Frederick County, Virginia","0.0","161.0","47.0","05000US51069","51","069","D","Owner","N/A","30% AMI or less","Elderly"
"Frederick County, Virginia","15.0","30.0","48.0","05000US51069","51","069","D","Owner","N/A","30% AMI or less","Extra-elderly"
"Frederick County, Virginia","25.0","38.0","49.0","05000US51069","51","069","D","Owner","N/A","30% AMI or less","Non-elderly"
"Frederick County, Virginia","0.0","161.0","50.0","05000US51069","51","069","S","Owner","N/A","30.1-50% AMI","All"
"Frederick County, Virginia","0.0","161.0","51.0","05000US51069","51","069","D","Owner","N/A","30.1-50% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","52.0","05000US51069","51","069","D","Owner","N/A","30.1-50% AMI","Extra-elderly"
"Frederick County, Virginia","0.0","161.0","53.0","05000US51069","51","069","D","Owner","N/A","30.1-50% AMI","Non-elderly"
"Frederick County, Virginia","0.0","161.0","54.0","05000US51069","51","069","S","Owner","N/A","50.1-80% AMI","All"
"Frederick County, Virginia","0.0","161.0","55.0","05000US51069","51","069","D","Owner","N/A","50.1-80% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","56.0","05000US51069","51","069","D","Owner","N/A","50.1-80% AMI","Extra-elderly"
"Frederick County, Virginia","0.0","161.0","57.0","05000US51069","51","069","D","Owner","N/A","50.1-80% AMI","Non-elderly"
"Frederick County, Virginia","0.0","161.0","58.0","05000US51069","51","069","S","Owner","N/A","80.1-95% AMI","All"
"Frederick County, Virginia","0.0","161.0","59.0","05000US51069","51","069","D","Owner","N/A","80.1-95% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","60.0","05000US51069","51","069","D","Owner","N/A","80.1-95% AMI","Extra-elderly"
"Frederick County, Virginia","0.0","161.0","61.0","05000US51069","51","069","D","Owner","N/A","80.1-95% AMI","Non-elderly"
"Frederick County, Virginia","0.0","161.0","62.0","05000US51069","51","069","S","Owner","N/A","95.1% AMI and above","All"
"Frederick County, Virginia","0.0","161.0","63.0","05000US51069","51","069","D","Owner","N/A","95.1% AMI and above","Elderly"
"Frederick County, Virginia","0.0","161.0","64.0","05000US51069","51","069","D","Owner","N/A","95.1% AMI and above","Extra-elderly"
"Frederick County, Virginia","0.0","161.0","65.0","05000US51069","51","069","D","Owner","N/A","95.1% AMI and above","Non-elderly"
"Frederick County, Virginia","5560.0","667.0","66.0","05000US51069","51","069","S","Renter","All","All","All"
"Frederick County, Virginia","2030.0","434.0","67.0","05000US51069","51","069","S","Renter","Yes","All","All"
"Frederick County, Virginia","490.0","278.0","68.0","05000US51069","51","069","S","Renter","Yes","30% AMI or less","All"
"Frederick County, Virginia","35.0","39.0","69.0","05000US51069","51","069","D","Renter","Yes","30% AMI or less","Elderly"
"Frederick County, Virginia","4.0","10.0","70.0","05000US51069","51","069","D","Renter","Yes","30% AMI or less","Extra-elderly"
"Frederick County, Virginia","450.0","279.0","71.0","05000US51069","51","069","D","Renter","Yes","30% AMI or less","Non-elderly"
"Frederick County, Virginia","625.0","273.0","72.0","05000US51069","51","069","S","Renter","Yes","30.1-50% AMI","All"
"Frederick County, Virginia","30.0","32.0","73.0","05000US51069","51","069","D","Renter","Yes","30.1-50% AMI","Elderly"
"Frederick County, Virginia","4.0","10.0","74.0","05000US51069","51","069","D","Renter","Yes","30.1-50% AMI","Extra-elderly"
"Frederick County, Virginia","585.0","279.0","75.0","05000US51069","51","069","D","Renter","Yes","30.1-50% AMI","Non-elderly"
"Frederick County, Virginia","565.0","252.0","76.0","05000US51069","51","069","S","Renter","Yes","50.1-80% AMI","All"
"Frederick County, Virginia","80.0","109.0","77.0","05000US51069","51","069","D","Renter","Yes","50.1-80% AMI","Elderly"
"Frederick County, Virginia","25.0","46.0","78.0","05000US51069","51","069","D","Renter","Yes","50.1-80% AMI","Extra-elderly"
"Frederick County, Virginia","455.0","228.0","79.0","05000US51069","51","069","D","Renter","Yes","50.1-80% AMI","Non-elderly"
"Frederick County, Virginia","155.0","94.0","80.0","05000US51069","51","069","S","Renter","Yes","80.1-95% AMI","All"
"Frederick County, Virginia","0.0","161.0","81.0","05000US51069","51","069","D","Renter","Yes","80.1-95% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","82.0","05000US51069","51","069","D","Renter","Yes","80.1-95% AMI","Extra-elderly"
"Frederick County, Virginia","155.0","94.0","83.0","05000US51069","51","069","D","Renter","Yes","80.1-95% AMI","Non-elderly"
"Frederick County, Virginia","200.0","223.0","84.0","05000US51069","51","069","S","Renter","Yes","95.1% AMI and above","All"
"Frederick County, Virginia","0.0","161.0","85.0","05000US51069","51","069","D","Renter","Yes","95.1% AMI and above","Elderly"
"Frederick County, Virginia","30.0","47.0","86.0","05000US51069","51","069","D","Renter","Yes","95.1% AMI and above","Extra-elderly"
"Frederick County, Virginia","175.0","218.0","87.0","05000US51069","51","069","D","Renter","Yes","95.1% AMI and above","Non-elderly"
"Frederick County, Virginia","2970.0","554.0","88.0","05000US51069","51","069","S","Renter","No","All","All"
"Frederick County, Virginia","145.0","134.0","89.0","05000US51069","51","069","S","Renter","No","30% AMI or less","All"
"Frederick County, Virginia","0.0","161.0","90.0","05000US51069","51","069","D","Renter","No","30% AMI or less","Elderly"
"Frederick County, Virginia","115.0","122.0","91.0","05000US51069","51","069","D","Renter","No","30% AMI or less","Extra-elderly"
"Frederick County, Virginia","25.0","44.0","92.0","05000US51069","51","069","D","Renter","No","30% AMI or less","Non-elderly"
"Frederick County, Virginia","70.0","68.0","93.0","05000US51069","51","069","S","Renter","No","30.1-50% AMI","All"
"Frederick County, Virginia","30.0","46.0","94.0","05000US51069","51","069","D","Renter","No","30.1-50% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","95.0","05000US51069","51","069","D","Renter","No","30.1-50% AMI","Extra-elderly"
"Frederick County, Virginia","40.0","50.0","96.0","05000US51069","51","069","D","Renter","No","30.1-50% AMI","Non-elderly"
"Frederick County, Virginia","280.0","130.0","97.0","05000US51069","51","069","S","Renter","No","50.1-80% AMI","All"
"Frederick County, Virginia","0.0","161.0","98.0","05000US51069","51","069","D","Renter","No","50.1-80% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","99.0","05000US51069","51","069","D","Renter","No","50.1-80% AMI","Extra-elderly"
"Frederick County, Virginia","280.0","130.0","100.0","05000US51069","51","069","D","Renter","No","50.1-80% AMI","Non-elderly"
"Frederick County, Virginia","255.0","155.0","101.0","05000US51069","51","069","S","Renter","No","80.1-95% AMI","All"
"Frederick County, Virginia","20.0","35.0","102.0","05000US51069","51","069","D","Renter","No","80.1-95% AMI","Elderly"
"Frederick County, Virginia","35.0","48.0","103.0","05000US51069","51","069","D","Renter","No","80.1-95% AMI","Extra-elderly"
"Frederick County, Virginia","200.0","141.0","104.0","05000US51069","51","069","D","Renter","No","80.1-95% AMI","Non-elderly"
"Frederick County, Virginia","2220.0","516.0","105.0","05000US51069","51","069","S","Renter","No","95.1% AMI and above","All"
"Frederick County, Virginia","125.0","86.0","106.0","05000US51069","51","069","D","Renter","No","95.1% AMI and above","Elderly"
"Frederick County, Virginia","45.0","53.0","107.0","05000US51069","51","069","D","Renter","No","95.1% AMI and above","Extra-elderly"
"Frederick County, Virginia","2050.0","514.0","108.0","05000US51069","51","069","D","Renter","No","95.1% AMI and above","Non-elderly"
"Frederick County, Virginia","560.0","211.0","109.0","05000US51069","51","069","S","Renter","N/A","All","All"
"Frederick County, Virginia","60.0","74.0","110.0","05000US51069","51","069","S","Renter","N/A","30% AMI or less","All"
"Frederick County, Virginia","0.0","161.0","111.0","05000US51069","51","069","D","Renter","N/A","30% AMI or less","Elderly"
"Frederick County, Virginia","4.0","12.0","112.0","05000US51069","51","069","D","Renter","N/A","30% AMI or less","Extra-elderly"
"Frederick County, Virginia","55.0","73.0","113.0","05000US51069","51","069","D","Renter","N/A","30% AMI or less","Non-elderly"
"Frederick County, Virginia","195.0","141.0","114.0","05000US51069","51","069","S","Renter","N/A","30.1-50% AMI","All"
"Frederick County, Virginia","65.0","74.0","115.0","05000US51069","51","069","D","Renter","N/A","30.1-50% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","116.0","05000US51069","51","069","D","Renter","N/A","30.1-50% AMI","Extra-elderly"
"Frederick County, Virginia","130.0","132.0","117.0","05000US51069","51","069","D","Renter","N/A","30.1-50% AMI","Non-elderly"
"Frederick County, Virginia","120.0","97.0","118.0","05000US51069","51","069","S","Renter","N/A","50.1-80% AMI","All"
"Frederick County, Virginia","0.0","161.0","119.0","05000US51069","51","069","D","Renter","N/A","50.1-80% AMI","Elderly"
"Frederick County, Virginia","15.0","30.0","120.0","05000US51069","51","069","D","Renter","N/A","50.1-80% AMI","Extra-elderly"
"Frederick County, Virginia","105.0","93.0","121.0","05000US51069","51","069","D","Renter","N/A","50.1-80% AMI","Non-elderly"
"Frederick County, Virginia","30.0","35.0","122.0","05000US51069","51","069","S","Renter","N/A","80.1-95% AMI","All"
"Frederick County, Virginia","0.0","161.0","123.0","05000US51069","51","069","D","Renter","N/A","80.1-95% AMI","Elderly"
"Frederick County, Virginia","0.0","161.0","124.0","05000US51069","51","069","D","Renter","N/A","80.1-95% AMI","Extra-elderly"
"Frederick County, Virginia","30.0","35.0","125.0","05000US51069","51","069","D","Renter","N/A","80.1-95% AMI","Non-elderly"
"Frederick County, Virginia","150.0","96.0","126.0","05000US51069","51","069","S","Renter","N/A","95.1% AMI and above","All"
"Frederick County, Virginia","40.0","47.0","127.0","05000US51069","51","069","D","Renter","N/A","95.1% AMI and above","Elderly"
"Frederick County, Virginia","25.0","44.0","128.0","05000US51069","51","069","D","Renter","N/A","95.1% AMI and above","Extra-elderly"
"Frederick County, Virginia","90.0","63.0","129.0","05000US51069","51","069","D","Renter","N/A","95.1% AMI and above","Non-elderly"
"Gloucester County, Virginia","14380.0","432.0","1.0","05000US51073","51","073","T","All","All","All","All"
"Gloucester County, Virginia","11495.0","586.0","2.0","05000US51073","51","073","S","Owner","All","All","All"
"Gloucester County, Virginia","2610.0","395.0","3.0","05000US51073","51","073","S","Owner","yes","All","All"
"Gloucester County, Virginia","285.0","124.0","4.0","05000US51073","51","073","S","Owner","yes","30% AMI or less","All"
"Gloucester County, Virginia","60.0","57.0","5.0","05000US51073","51","073","D","Owner","yes","30% AMI or less","Elderly"
"Gloucester County, Virginia","35.0","46.0","6.0","05000US51073","51","073","D","Owner","yes","30% AMI or less","Extra-elderly"
"Gloucester County, Virginia","190.0","104.0","7.0","05000US51073","51","073","D","Owner","yes","30% AMI or less","Non-elderly"
"Gloucester County, Virginia","400.0","139.0","8.0","05000US51073","51","073","S","Owner","yes","30.1-50% AMI","All"
