name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Roanoke city, Virginia",70.0,62.0,30.0,05000US51770,51,770,D,Owner,Hispanic,Moderate cost burden
"Roanoke city, Virginia",40.0,47.0,31.0,05000US51770,51,770,D,Owner,Hispanic,Severe cost burden
"Roanoke city, Virginia",0.0,161.0,32.0,05000US51770,51,770,D,Owner,Hispanic,N/A
"Roanoke city, Virginia",325.0,174.0,33.0,05000US51770,51,770,S,Owner,Other,All
"Roanoke city, Virginia",220.0,157.0,34.0,05000US51770,51,770,D,Owner,Other,No cost burden
"Roanoke city, Virginia",30.0,46.0,35.0,05000US51770,51,770,D,Owner,Other,Moderate cost burden
"Roanoke city, Virginia",75.0,81.0,36.0,05000US51770,51,770,D,Owner,Other,Severe cost burden
"Roanoke city, Virginia",0.0,161.0,37.0,05000US51770,51,770,D,Owner,Other,N/A
"Roanoke city, Virginia",17055.0,960.0,38.0,05000US51770,51,770,S,Renter,All,All
"Roanoke city, Virginia",10900.0,763.0,39.0,05000US51770,51,770,S,Renter,White,All
"Roanoke city, Virginia",6460.0,784.0,40.0,05000US51770,51,770,D,Renter,White,No cost burden
"Roanoke city, Virginia",2055.0,353.0,41.0,05000US51770,51,770,D,Renter,White,Moderate cost burden
"Roanoke city, Virginia",2065.0,459.0,42.0,05000US51770,51,770,D,Renter,White,Severe cost burden
"Roanoke city, Virginia",320.0,157.0,43.0,05000US51770,51,770,D,Renter,White,N/A
"Roanoke city, Virginia",5335.0,700.0,44.0,05000US51770,51,770,S,Renter,Black,All
"Roanoke city, Virginia",2135.0,471.0,45.0,05000US51770,51,770,D,Renter,Black,No cost burden
"Roanoke city, Virginia",1000.0,342.0,46.0,05000US51770,51,770,D,Renter,Black,Moderate cost burden
"Roanoke city, Virginia",1530.0,367.0,47.0,05000US51770,51,770,D,Renter,Black,Severe cost burden
"Roanoke city, Virginia",670.0,306.0,48.0,05000US51770,51,770,D,Renter,Black,N/A
"Roanoke city, Virginia",115.0,91.0,49.0,05000US51770,51,770,S,Renter,Asian,All
"Roanoke city, Virginia",100.0,79.0,50.0,05000US51770,51,770,D,Renter,Asian,No cost burden
"Roanoke city, Virginia",15.0,27.0,51.0,05000US51770,51,770,D,Renter,Asian,Moderate cost burden
"Roanoke city, Virginia",0.0,161.0,52.0,05000US51770,51,770,D,Renter,Asian,Severe cost burden
"Roanoke city, Virginia",0.0,161.0,53.0,05000US51770,51,770,D,Renter,Asian,N/A
"Roanoke city, Virginia",140.0,100.0,54.0,05000US51770,51,770,S,Renter,American Indian,All
"Roanoke city, Virginia",55.0,77.0,55.0,05000US51770,51,770,D,Renter,American Indian,No cost burden
"Roanoke city, Virginia",0.0,161.0,56.0,05000US51770,51,770,D,Renter,American Indian,Moderate cost burden
"Roanoke city, Virginia",85.0,105.0,57.0,05000US51770,51,770,D,Renter,American Indian,Severe cost burden
"Roanoke city, Virginia",0.0,161.0,58.0,05000US51770,51,770,D,Renter,American Indian,N/A
"Roanoke city, Virginia",45.0,75.0,59.0,05000US51770,51,770,S,Renter,Pacific Islander,All
"Roanoke city, Virginia",45.0,75.0,60.0,05000US51770,51,770,D,Renter,Pacific Islander,No cost burden
"Roanoke city, Virginia",0.0,161.0,61.0,05000US51770,51,770,D,Renter,Pacific Islander,Moderate cost burden
"Roanoke city, Virginia",0.0,161.0,62.0,05000US51770,51,770,D,Renter,Pacific Islander,Severe cost burden
"Roanoke city, Virginia",0.0,161.0,63.0,05000US51770,51,770,D,Renter,Pacific Islander,N/A
"Roanoke city, Virginia",370.0,129.0,64.0,05000US51770,51,770,S,Renter,Hispanic,All
"Roanoke city, Virginia",200.0,103.0,65.0,05000US51770,51,770,D,Renter,Hispanic,No cost burden
"Roanoke city, Virginia",130.0,128.0,66.0,05000US51770,51,770,D,Renter,Hispanic,Moderate cost burden
"Roanoke city, Virginia",40.0,59.0,67.0,05000US51770,51,770,D,Renter,Hispanic,Severe cost burden
"Roanoke city, Virginia",0.0,161.0,68.0,05000US51770,51,770,D,Renter,Hispanic,N/A
"Roanoke city, Virginia",150.0,95.0,69.0,05000US51770,51,770,S,Renter,Other,All
"Roanoke city, Virginia",80.0,61.0,70.0,05000US51770,51,770,D,Renter,Other,No cost burden
"Roanoke city, Virginia",20.0,29.0,71.0,05000US51770,51,770,D,Renter,Other,Moderate cost burden
"Roanoke city, Virginia",15.0,28.0,72.0,05000US51770,51,770,D,Renter,Other,Severe cost burden
"Roanoke city, Virginia",30.0,51.0,73.0,05000US51770,51,770,D,Renter,Other,N/A
