name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Suffolk city, Virginia",0.0,161.0,24.0,05000US51800,51,800,D,Owner,Pacific Islander,No cost burden
"Suffolk city, Virginia",0.0,161.0,25.0,05000US51800,51,800,D,Owner,Pacific Islander,Moderate cost burden
"Suffolk city, Virginia",0.0,161.0,26.0,05000US51800,51,800,D,Owner,Pacific Islander,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,27.0,05000US51800,51,800,D,Owner,Pacific Islander,N/A
"Suffolk city, Virginia",380.0,263.0,28.0,05000US51800,51,800,S,Owner,Hispanic,All
"Suffolk city, Virginia",175.0,133.0,29.0,05000US51800,51,800,D,Owner,Hispanic,No cost burden
"Suffolk city, Virginia",100.0,108.0,30.0,05000US51800,51,800,D,Owner,Hispanic,Moderate cost burden
"Suffolk city, Virginia",105.0,111.0,31.0,05000US51800,51,800,D,Owner,Hispanic,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,32.0,05000US51800,51,800,D,Owner,Hispanic,N/A
"Suffolk city, Virginia",245.0,196.0,33.0,05000US51800,51,800,S,Owner,Other,All
"Suffolk city, Virginia",160.0,177.0,34.0,05000US51800,51,800,D,Owner,Other,No cost burden
"Suffolk city, Virginia",70.0,89.0,35.0,05000US51800,51,800,D,Owner,Other,Moderate cost burden
"Suffolk city, Virginia",15.0,24.0,36.0,05000US51800,51,800,D,Owner,Other,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,37.0,05000US51800,51,800,D,Owner,Other,N/A
"Suffolk city, Virginia",8570.0,698.0,38.0,05000US51800,51,800,S,Renter,All,All
"Suffolk city, Virginia",2795.0,485.0,39.0,05000US51800,51,800,S,Renter,White,All
"Suffolk city, Virginia",1615.0,389.0,40.0,05000US51800,51,800,D,Renter,White,No cost burden
"Suffolk city, Virginia",685.0,264.0,41.0,05000US51800,51,800,D,Renter,White,Moderate cost burden
"Suffolk city, Virginia",320.0,210.0,42.0,05000US51800,51,800,D,Renter,White,Severe cost burden
"Suffolk city, Virginia",175.0,101.0,43.0,05000US51800,51,800,D,Renter,White,N/A
"Suffolk city, Virginia",5475.0,511.0,44.0,05000US51800,51,800,S,Renter,Black,All
"Suffolk city, Virginia",2440.0,402.0,45.0,05000US51800,51,800,D,Renter,Black,No cost burden
"Suffolk city, Virginia",1270.0,412.0,46.0,05000US51800,51,800,D,Renter,Black,Moderate cost burden
"Suffolk city, Virginia",1470.0,304.0,47.0,05000US51800,51,800,D,Renter,Black,Severe cost burden
"Suffolk city, Virginia",295.0,192.0,48.0,05000US51800,51,800,D,Renter,Black,N/A
"Suffolk city, Virginia",30.0,49.0,49.0,05000US51800,51,800,S,Renter,Asian,All
"Suffolk city, Virginia",0.0,161.0,50.0,05000US51800,51,800,D,Renter,Asian,No cost burden
"Suffolk city, Virginia",30.0,49.0,51.0,05000US51800,51,800,D,Renter,Asian,Moderate cost burden
"Suffolk city, Virginia",0.0,161.0,52.0,05000US51800,51,800,D,Renter,Asian,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,53.0,05000US51800,51,800,D,Renter,Asian,N/A
"Suffolk city, Virginia",75.0,93.0,54.0,05000US51800,51,800,S,Renter,American Indian,All
"Suffolk city, Virginia",0.0,161.0,55.0,05000US51800,51,800,D,Renter,American Indian,No cost burden
"Suffolk city, Virginia",75.0,93.0,56.0,05000US51800,51,800,D,Renter,American Indian,Moderate cost burden
"Suffolk city, Virginia",0.0,161.0,57.0,05000US51800,51,800,D,Renter,American Indian,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,58.0,05000US51800,51,800,D,Renter,American Indian,N/A
"Suffolk city, Virginia",0.0,161.0,59.0,05000US51800,51,800,S,Renter,Pacific Islander,All
"Suffolk city, Virginia",0.0,161.0,60.0,05000US51800,51,800,D,Renter,Pacific Islander,No cost burden
"Suffolk city, Virginia",0.0,161.0,61.0,05000US51800,51,800,D,Renter,Pacific Islander,Moderate cost burden
"Suffolk city, Virginia",0.0,161.0,62.0,05000US51800,51,800,D,Renter,Pacific Islander,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,63.0,05000US51800,51,800,D,Renter,Pacific Islander,N/A
"Suffolk city, Virginia",130.0,119.0,64.0,05000US51800,51,800,S,Renter,Hispanic,All
"Suffolk city, Virginia",115.0,117.0,65.0,05000US51800,51,800,D,Renter,Hispanic,No cost burden
"Suffolk city, Virginia",0.0,161.0,66.0,05000US51800,51,800,D,Renter,Hispanic,Moderate cost burden
"Suffolk city, Virginia",15.0,26.0,67.0,05000US51800,51,800,D,Renter,Hispanic,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,68.0,05000US51800,51,800,D,Renter,Hispanic,N/A
"Suffolk city, Virginia",65.0,74.0,69.0,05000US51800,51,800,S,Renter,Other,All
"Suffolk city, Virginia",50.0,70.0,70.0,05000US51800,51,800,D,Renter,Other,No cost burden
"Suffolk city, Virginia",0.0,161.0,71.0,05000US51800,51,800,D,Renter,Other,Moderate cost burden
"Suffolk city, Virginia",15.0,26.0,72.0,05000US51800,51,800,D,Renter,Other,Severe cost burden
"Suffolk city, Virginia",0.0,161.0,73.0,05000US51800,51,800,D,Renter,Other,N/A
