name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Manassas city, Virginia",110.0,101.0,45.0,05000US51683,51,683,D,Renter,Black,No cost burden
"Manassas city, Virginia",120.0,105.0,46.0,05000US51683,51,683,D,Renter,Black,Moderate cost burden
"Manassas city, Virginia",185.0,118.0,47.0,05000US51683,51,683,D,Renter,Black,Severe cost burden
"Manassas city, Virginia",0.0,161.0,48.0,05000US51683,51,683,D,Renter,Black,N/A
"Manassas city, Virginia",10.0,21.0,49.0,05000US51683,51,683,S,Renter,Asian,All
"Manassas city, Virginia",0.0,161.0,50.0,05000US51683,51,683,D,Renter,Asian,No cost burden
"Manassas city, Virginia",10.0,21.0,51.0,05000US51683,51,683,D,Renter,Asian,Moderate cost burden
"Manassas city, Virginia",0.0,161.0,52.0,05000US51683,51,683,D,Renter,Asian,Severe cost burden
"Manassas city, Virginia",0.0,161.0,53.0,05000US51683,51,683,D,Renter,Asian,N/A
"Manassas city, Virginia",0.0,161.0,54.0,05000US51683,51,683,S,Renter,American Indian,All
"Manassas city, Virginia",0.0,161.0,55.0,05000US51683,51,683,D,Renter,American Indian,No cost burden
"Manassas city, Virginia",0.0,161.0,56.0,05000US51683,51,683,D,Renter,American Indian,Moderate cost burden
"Manassas city, Virginia",0.0,161.0,57.0,05000US51683,51,683,D,Renter,American Indian,Severe cost burden
"Manassas city, Virginia",0.0,161.0,58.0,05000US51683,51,683,D,Renter,American Indian,N/A
"Manassas city, Virginia",0.0,161.0,59.0,05000US51683,51,683,S,Renter,Pacific Islander,All
"Manassas city, Virginia",0.0,161.0,60.0,05000US51683,51,683,D,Renter,Pacific Islander,No cost burden
"Manassas city, Virginia",0.0,161.0,61.0,05000US51683,51,683,D,Renter,Pacific Islander,Moderate cost burden
"Manassas city, Virginia",0.0,161.0,62.0,05000US51683,51,683,D,Renter,Pacific Islander,Severe cost burden
"Manassas city, Virginia",0.0,161.0,63.0,05000US51683,51,683,D,Renter,Pacific Islander,N/A
"Manassas city, Virginia",880.0,243.0,64.0,05000US51683,51,683,S,Renter,Hispanic,All
"Manassas city, Virginia",260.0,172.0,65.0,05000US51683,51,683,D,Renter,Hispanic,No cost burden
"Manassas city, Virginia",280.0,184.0,66.0,05000US51683,51,683,D,Renter,Hispanic,Moderate cost burden
"Manassas city, Virginia",325.0,217.0,67.0,05000US51683,51,683,D,Renter,Hispanic,Severe cost burden
"Manassas city, Virginia",20.0,33.0,68.0,05000US51683,51,683,D,Renter,Hispanic,N/A
"Manassas city, Virginia",30.0,49.0,69.0,05000US51683,51,683,S,Renter,Other,All
"Manassas city, Virginia",30.0,49.0,70.0,05000US51683,51,683,D,Renter,Other,No cost burden
"Manassas city, Virginia",0.0,161.0,71.0,05000US51683,51,683,D,Renter,Other,Moderate cost burden
"Manassas city, Virginia",0.0,161.0,72.0,05000US51683,51,683,D,Renter,Other,Severe cost burden
"Manassas city, Virginia",0.0,161.0,73.0,05000US51683,51,683,D,Renter,Other,N/A
