name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Lynchburg city, Virginia",0.0,161.0,24.0,05000US51680,51,680,D,Owner,Pacific Islander,No cost burden
"Lynchburg city, Virginia",0.0,161.0,25.0,05000US51680,51,680,D,Owner,Pacific Islander,Moderate cost burden
"Lynchburg city, Virginia",0.0,161.0,26.0,05000US51680,51,680,D,Owner,Pacific Islander,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,27.0,05000US51680,51,680,D,Owner,Pacific Islander,N/A
"Lynchburg city, Virginia",110.0,71.0,28.0,05000US51680,51,680,S,Owner,Hispanic,All
"Lynchburg city, Virginia",40.0,46.0,29.0,05000US51680,51,680,D,Owner,Hispanic,No cost burden
"Lynchburg city, Virginia",35.0,42.0,30.0,05000US51680,51,680,D,Owner,Hispanic,Moderate cost burden
"Lynchburg city, Virginia",35.0,44.0,31.0,05000US51680,51,680,D,Owner,Hispanic,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,32.0,05000US51680,51,680,D,Owner,Hispanic,N/A
"Lynchburg city, Virginia",80.0,59.0,33.0,05000US51680,51,680,S,Owner,Other,All
"Lynchburg city, Virginia",40.0,30.0,34.0,05000US51680,51,680,D,Owner,Other,No cost burden
"Lynchburg city, Virginia",15.0,30.0,35.0,05000US51680,51,680,D,Owner,Other,Moderate cost burden
"Lynchburg city, Virginia",25.0,44.0,36.0,05000US51680,51,680,D,Owner,Other,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,37.0,05000US51680,51,680,D,Owner,Other,N/A
"Lynchburg city, Virginia",10505.0,739.0,38.0,05000US51680,51,680,S,Renter,All,All
"Lynchburg city, Virginia",5935.0,606.0,39.0,05000US51680,51,680,S,Renter,White,All
"Lynchburg city, Virginia",3465.0,445.0,40.0,05000US51680,51,680,D,Renter,White,No cost burden
"Lynchburg city, Virginia",1040.0,313.0,41.0,05000US51680,51,680,D,Renter,White,Moderate cost burden
"Lynchburg city, Virginia",1280.0,351.0,42.0,05000US51680,51,680,D,Renter,White,Severe cost burden
"Lynchburg city, Virginia",150.0,82.0,43.0,05000US51680,51,680,D,Renter,White,N/A
"Lynchburg city, Virginia",4095.0,503.0,44.0,05000US51680,51,680,S,Renter,Black,All
"Lynchburg city, Virginia",1825.0,376.0,45.0,05000US51680,51,680,D,Renter,Black,No cost burden
"Lynchburg city, Virginia",795.0,324.0,46.0,05000US51680,51,680,D,Renter,Black,Moderate cost burden
"Lynchburg city, Virginia",780.0,307.0,47.0,05000US51680,51,680,D,Renter,Black,Severe cost burden
"Lynchburg city, Virginia",690.0,272.0,48.0,05000US51680,51,680,D,Renter,Black,N/A
"Lynchburg city, Virginia",165.0,101.0,49.0,05000US51680,51,680,S,Renter,Asian,All
"Lynchburg city, Virginia",165.0,101.0,50.0,05000US51680,51,680,D,Renter,Asian,No cost burden
"Lynchburg city, Virginia",0.0,161.0,51.0,05000US51680,51,680,D,Renter,Asian,Moderate cost burden
"Lynchburg city, Virginia",0.0,161.0,52.0,05000US51680,51,680,D,Renter,Asian,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,53.0,05000US51680,51,680,D,Renter,Asian,N/A
"Lynchburg city, Virginia",30.0,28.0,54.0,05000US51680,51,680,S,Renter,American Indian,All
"Lynchburg city, Virginia",15.0,22.0,55.0,05000US51680,51,680,D,Renter,American Indian,No cost burden
"Lynchburg city, Virginia",0.0,161.0,56.0,05000US51680,51,680,D,Renter,American Indian,Moderate cost burden
"Lynchburg city, Virginia",15.0,18.0,57.0,05000US51680,51,680,D,Renter,American Indian,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,58.0,05000US51680,51,680,D,Renter,American Indian,N/A
"Lynchburg city, Virginia",0.0,161.0,59.0,05000US51680,51,680,S,Renter,Pacific Islander,All
"Lynchburg city, Virginia",0.0,161.0,60.0,05000US51680,51,680,D,Renter,Pacific Islander,No cost burden
"Lynchburg city, Virginia",0.0,161.0,61.0,05000US51680,51,680,D,Renter,Pacific Islander,Moderate cost burden
"Lynchburg city, Virginia",0.0,161.0,62.0,05000US51680,51,680,D,Renter,Pacific Islander,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,63.0,05000US51680,51,680,D,Renter,Pacific Islander,N/A
"Lynchburg city, Virginia",65.0,56.0,64.0,05000US51680,51,680,S,Renter,Hispanic,All
"Lynchburg city, Virginia",45.0,48.0,65.0,05000US51680,51,680,D,Renter,Hispanic,No cost burden
"Lynchburg city, Virginia",20.0,33.0,66.0,05000US51680,51,680,D,Renter,Hispanic,Moderate cost burden
"Lynchburg city, Virginia",0.0,161.0,67.0,05000US51680,51,680,D,Renter,Hispanic,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,68.0,05000US51680,51,680,D,Renter,Hispanic,N/A
"Lynchburg city, Virginia",215.0,151.0,69.0,05000US51680,51,680,S,Renter,Other,All
"Lynchburg city, Virginia",105.0,88.0,70.0,05000US51680,51,680,D,Renter,Other,No cost burden
"Lynchburg city, Virginia",75.0,106.0,71.0,05000US51680,51,680,D,Renter,Other,Moderate cost burden
"Lynchburg city, Virginia",40.0,54.0,72.0,05000US51680,51,680,D,Renter,Other,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,73.0,05000US51680,51,680,D,Renter,Other,N/A
