name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Charlottesville city, Virginia",0.0,161.0,22.0,05000US51540,51,540,D,Owner,American Indian,N/A
"Charlottesville city, Virginia",0.0,161.0,23.0,05000US51540,51,540,S,Owner,Pacific Islander,All
"Charlottesville city, Virginia",0.0,161.0,24.0,05000US51540,51,540,D,Owner,Pacific Islander,No cost burden
"Charlottesville city, Virginia",0.0,161.0,25.0,05000US51540,51,540,D,Owner,Pacific Islander,Moderate cost burden
"Charlottesville city, Virginia",0.0,161.0,26.0,05000US51540,51,540,D,Owner,Pacific Islander,Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,27.0,05000US51540,51,540,D,Owner,Pacific Islander,N/A
"Charlottesville city, Virginia",35.0,30.0,28.0,05000US51540,51,540,S,Owner,Hispanic,All
"Charlottesville city, Virginia",25.0,27.0,29.0,05000US51540,51,540,D,Owner,Hispanic,No cost burden
"Charlottesville city, Virginia",4.0,17.0,30.0,05000US51540,51,540,D,Owner,Hispanic,Moderate cost burden
"Charlottesville city, Virginia",0.0,161.0,31.0,05000US51540,51,540,D,Owner,Hispanic,Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,32.0,05000US51540,51,540,D,Owner,Hispanic,N/A
"Charlottesville city, Virginia",70.0,76.0,33.0,05000US51540,51,540,S,Owner,Other,All
"Charlottesville city, Virginia",70.0,76.0,34.0,05000US51540,51,540,D,Owner,Other,No cost burden
"Charlottesville city, Virginia",0.0,161.0,35.0,05000US51540,51,540,D,Owner,Other,Moderate cost burden
"Charlottesville city, Virginia",0.0,161.0,36.0,05000US51540,51,540,D,Owner,Other,Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,37.0,05000US51540,51,540,D,Owner,Other,N/A
"Charlottesville city, Virginia",9010.0,605.0,38.0,05000US51540,51,540,S,Renter,All,All
"Charlottesville city, Virginia",5830.0,486.0,39.0,05000US51540,51,540,S,Renter,White,All
"Charlottesville city, Virginia",2260.0,348.0,40.0,05000US51540,51,540,D,Renter,White,No cost burden
"Charlottesville city, Virginia",1175.0,282.0,41.0,05000US51540,51,540,D,Renter,White,Moderate cost burden
"Charlottesville city, Virginia",2095.0,289.0,42.0,05000US51540,51,540,D,Renter,White,Severe cost burden
"Charlottesville city, Virginia",300.0,130.0,43.0,05000US51540,51,540,D,Renter,White,N/A
"Charlottesville city, Virginia",2295.0,368.0,44.0,05000US51540,51,540,S,Renter,Black,All
"Charlottesville city, Virginia",1020.0,323.0,45.0,05000US51540,51,540,D,Renter,Black,No cost burden
"Charlottesville city, Virginia",630.0,265.0,46.0,05000US51540,51,540,D,Renter,Black,Moderate cost burden
"Charlottesville city, Virginia",610.0,223.0,47.0,05000US51540,51,540,D,Renter,Black,Severe cost burden
"Charlottesville city, Virginia",35.0,45.0,48.0,05000US51540,51,540,D,Renter,Black,N/A
"Charlottesville city, Virginia",460.0,101.0,49.0,05000US51540,51,540,S,Renter,Asian,All
"Charlottesville city, Virginia",120.0,58.0,50.0,05000US51540,51,540,D,Renter,Asian,No cost burden
"Charlottesville city, Virginia",170.0,110.0,51.0,05000US51540,51,540,D,Renter,Asian,Moderate cost burden
"Charlottesville city, Virginia",125.0,81.0,52.0,05000US51540,51,540,D,Renter,Asian,Severe cost burden
"Charlottesville city, Virginia",40.0,38.0,53.0,05000US51540,51,540,D,Renter,Asian,N/A
"Charlottesville city, Virginia",25.0,34.0,54.0,05000US51540,51,540,S,Renter,American Indian,All
"Charlottesville city, Virginia",0.0,161.0,55.0,05000US51540,51,540,D,Renter,American Indian,No cost burden
"Charlottesville city, Virginia",25.0,34.0,56.0,05000US51540,51,540,D,Renter,American Indian,Moderate cost burden
"Charlottesville city, Virginia",0.0,161.0,57.0,05000US51540,51,540,D,Renter,American Indian,Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,58.0,05000US51540,51,540,D,Renter,American Indian,N/A
"Charlottesville city, Virginia",0.0,161.0,59.0,05000US51540,51,540,S,Renter,Pacific Islander,All
"Charlottesville city, Virginia",0.0,161.0,60.0,05000US51540,51,540,D,Renter,Pacific Islander,No cost burden
"Charlottesville city, Virginia",0.0,161.0,61.0,05000US51540,51,540,D,Renter,Pacific Islander,Moderate cost burden
"Charlottesville city, Virginia",0.0,161.0,62.0,05000US51540,51,540,D,Renter,Pacific Islander,Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,63.0,05000US51540,51,540,D,Renter,Pacific Islander,N/A
"Charlottesville city, Virginia",240.0,89.0,64.0,05000US51540,51,540,S,Renter,Hispanic,All
"Charlottesville city, Virginia",130.0,77.0,65.0,05000US51540,51,540,D,Renter,Hispanic,No cost burden
"Charlottesville city, Virginia",50.0,40.0,66.0,05000US51540,51,540,D,Renter,Hispanic,Moderate cost burden
"Charlottesville city, Virginia",50.0,42.0,67.0,05000US51540,51,540,D,Renter,Hispanic,Severe cost burden
"Charlottesville city, Virginia",10.0,16.0,68.0,05000US51540,51,540,D,Renter,Hispanic,N/A
"Charlottesville city, Virginia",160.0,134.0,69.0,05000US51540,51,540,S,Renter,Other,All
"Charlottesville city, Virginia",80.0,112.0,70.0,05000US51540,51,540,D,Renter,Other,No cost burden
"Charlottesville city, Virginia",30.0,37.0,71.0,05000US51540,51,540,D,Renter,Other,Moderate cost burden
"Charlottesville city, Virginia",55.0,68.0,72.0,05000US51540,51,540,D,Renter,Other,Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,73.0,05000US51540,51,540,D,Renter,Other,N/A
